data, bandwidth
feedback|1 2|3|2|3|1681479836.5621367|                                                                                          ,191057.26405693952
ask|1 2|DEPOSIT b 3|2|3|1681479836.561426|                                                                                      ,66617.55949869711
feedback|1 2|3|2|3|1681479836.5621367|                                                                                          ,68953.36655535577
decided|1 2|3|2|3|1681479836.5649416|                                                                                           ,784898.9941520467
decided|1 2|3|2|3|1681479836.5649416|                                                                                           ,140431.83677739993
feedback|1 3|4|3|3|1681479837.3705|                                                                                             ,298261.6177777778
feedback|1 3|4|3|3|1681479837.3705|                                                                                             ,294984.0175824176
ask|1 3|DEPOSIT e 82|3|3|1681479837.3708577|                                                                                    ,37677.79577514211
ask|1 3|DEPOSIT e 82|3|3|1681479837.3708577|                                                                                    ,38216.89293849658
feedback|1 3|4|2|3|1681479837.3735964|                                                                                          ,23319.907566675352
feedback|1 3|4|2|3|1681479837.3735964|                                                                                          ,24705.301734848832
decided|1 3|4|2|3|1681479837.380473|                                                                                            ,146326.22294903244
decided|1 3|4|2|3|1681479837.380473|                                                                                            ,195866.80481576067
feedback|2 2|5|3|3|1681479837.7163055|                                                                                          ,951898.780141844
feedback|2 2|5|3|3|1681479837.7163055|                                                                                          ,1458888.347826087
ask|2 2|TRANSFER m -> e 1|2|3|1681479837.716373|                                                                                ,99938.7401340283
ask|2 2|TRANSFER m -> e 1|2|3|1681479837.716373|                                                                                ,46904.67517036519
feedback|2 2|3|1|3|1681479837.7173336|                                                                                          ,83611.72901417225
feedback|2 2|3|1|3|1681479837.7173336|                                                                                          ,51394.879571127705
decided|2 2|5|3|3|1681479837.7202303|                                                                                           ,1454934.7208672087
decided|2 2|5|3|3|1681479837.7202303|                                                                                           ,958698.0571428571
feedback|1 4|6|3|3|1681479838.353329|                                                                                           ,296286.3752759382
feedback|1 4|6|3|3|1681479838.353329|                                                                                           ,244811.17738258094
ask|1 4|TRANSFER e -> c 51|4|3|1681479838.3537226|                                                                              ,39400.47790987817
ask|1 4|TRANSFER e -> c 51|4|3|1681479838.3537226|                                                                              ,34390.55230286337
feedback|1 4|5|2|3|1681479838.357078|                                                                                           ,46353.903643584876
feedback|1 4|5|2|3|1681479838.357078|                                                                                           ,29173.010487420528
decided|1 4|6|3|3|1681479838.365656|                                                                                            ,266437.1771712159
decided|1 4|6|3|3|1681479838.365656|                                                                                            ,577901.9504843918
feedback|2 3|7|3|3|1681479838.840072|                                                                                           ,363980.2793220339
feedback|2 3|7|3|3|1681479838.840072|                                                                                           ,486296.115942029
ask|2 3|TRANSFER m -> z 1|3|3|1681479838.840331|                                                                                ,71716.65936414641
ask|2 3|TRANSFER m -> z 1|3|3|1681479838.840331|                                                                                ,74658.72785426227
feedback|2 3|6|1|3|1681479838.8420906|                                                                                          ,54676.74019757613
feedback|2 3|6|1|3|1681479838.8420906|                                                                                          ,40539.976742429964
decided|2 3|7|3|3|1681479838.847346|                                                                                            ,524288.0
decided|2 3|7|3|3|1681479838.847346|                                                                                            ,464421.20415224915
feedback|1 5|8|3|3|1681479839.1984072|                                                                                          ,611470.2870159453
feedback|1 5|8|3|3|1681479839.1984072|                                                                                          ,896278.6510851419
ask|1 5|TRANSFER c -> f 10|5|3|1681479839.1984985|                                                                              ,120293.728881918
ask|1 5|TRANSFER c -> f 10|5|3|1681479839.1984985|                                                                              ,167929.59399436973
feedback|1 5|7|2|3|1681479839.1993213|                                                                                          ,174933.50016291952
feedback|1 5|7|2|3|1681479839.1993213|                                                                                          ,187848.4646606018
decided|1 5|8|3|3|1681479839.2023857|                                                                                           ,1228537.5560640732
decided|1 5|8|3|3|1681479839.2023857|                                                                                           ,778073.7855072464
feedback|1 6|9|3|3|1681479839.3860738|                                                                                          ,647612.6803377563
feedback|1 6|9|3|3|1681479839.3860738|                                                                                          ,800105.6810730253
ask|1 6|TRANSFER c -> o 19|6|3|1681479839.3862798|                                                                              ,110946.66501343253
ask|1 6|TRANSFER c -> o 19|6|3|1681479839.3862798|                                                                              ,100953.53742008274
feedback|1 6|9|2|3|1681479839.387509|                                                                                           ,171469.4704567231
feedback|1 6|9|2|3|1681479839.387509|                                                                                           ,98454.22923161562
decided|1 6|9|2|3|1681479839.3912575|                                                                                           ,554618.7107438017
decided|1 6|9|2|3|1681479839.3912575|                                                                                           ,812210.154311649
feedback|1 7|10|3|3|1681479839.6830351|                                                                                         ,417798.3750972763
feedback|1 7|10|3|3|1681479839.6830351|                                                                                         ,189908.35231694375
ask|1 7|DEPOSIT y 75|7|3|1681479839.6838706|                                                                                    ,30608.37582668187
ask|1 7|DEPOSIT y 75|7|3|1681479839.6838706|                                                                                    ,14360.596816905176
feedback|1 7|10|2|3|1681479839.686099|                                                                                          ,19962.479065962667
feedback|1 7|10|2|3|1681479839.686099|                                                                                          ,14791.054687715237
decided|1 7|10|2|3|1681479839.6953251|                                                                                          ,214234.20271348764
decided|1 7|10|2|3|1681479839.6953251|                                                                                          ,257615.6007677543
feedback|2 4|11|3|3|1681479840.7668488|                                                                                         ,225103.1077568134
feedback|2 4|11|3|3|1681479840.7668488|                                                                                         ,235160.27682873412
ask|2 4|TRANSFER z -> b 1|4|3|1681479840.7673225|                                                                               ,35348.36133789834
ask|2 4|TRANSFER z -> b 1|4|3|1681479840.7673225|                                                                               ,36521.83074829932
feedback|2 4|8|1|3|1681479840.7711215|                                                                                          ,64620.95714973519
feedback|2 4|8|1|3|1681479840.7711215|                                                                                          ,51385.04134762634
decided|2 4|11|3|3|1681479840.7778149|                                                                                          ,391020.329206118
decided|2 4|11|3|3|1681479840.7778149|                                                                                          ,653923.1571254567
ask|3 2|TRANSFER y -> l 1|2|3|1681479840.9661603|                                                                               ,373345.5577190542
ask|3 2|TRANSFER y -> l 1|2|3|1681479840.9661603|                                                                               ,302122.0664040518
feedback|3 2|12|1|3|1681479840.9698925|                                                                                         ,250523.0573961736
feedback|3 2|12|1|3|1681479840.9698925|                                                                                         ,354604.30118890357
decided|3 2|12|1|3|1681479840.970578|                                                                                           ,70390.83676412744
decided|3 2|12|1|3|1681479840.970578|                                                                                           ,76783.59725400458
feedback|3 2|11|2|3|1681479840.9741452|                                                                                         ,46329.902657921986
feedback|3 2|11|2|3|1681479840.9741452|                                                                                         ,50840.048484848485
feedback|2 5|12|3|3|1681479841.432829|                                                                                          ,198107.347601476
feedback|2 5|12|3|3|1681479841.432829|                                                                                          ,197524.2501839588
ask|2 5|TRANSFER e -> s 1|5|3|1681479841.4333053|                                                                               ,40302.59830343067
ask|2 5|TRANSFER e -> s 1|5|3|1681479841.4333053|                                                                               ,38768.84113229347
feedback|2 5|13|1|3|1681479841.4364994|                                                                                         ,39806.54793504856
feedback|2 5|13|1|3|1681479841.4364994|                                                                                         ,43808.315952672376
decided|2 5|13|1|3|1681479841.4439712|                                                                                          ,298759.550361714
decided|2 5|13|1|3|1681479841.4439712|                                                                                          ,491190.2214089662
feedback|2 6|14|3|3|1681479842.3741062|                                                                                         ,196584.0029293299
feedback|2 6|14|3|3|1681479842.3741062|                                                                                         ,278171.45699481864
ask|2 6|DEPOSIT h 41|6|3|1681479842.3745916|                                                                                    ,31890.164062964064
feedback|2 6|14|1|3|1681479842.376907|                                                                                          ,26890.604157275233
ask|2 6|DEPOSIT h 41|6|3|1681479842.3745916|                                                                                    ,15109.929695195744
feedback|2 6|14|1|3|1681479842.376907|                                                                                          ,16949.357916337805
decided|2 6|14|1|3|1681479842.3852553|                                                                                          ,415856.63206816424
decided|2 6|14|1|3|1681479842.3852553|                                                                                          ,543391.6113360324
feedback|1 8|15|3|3|1681479842.9611561|                                                                                         ,293051.807860262
feedback|1 8|15|3|3|1681479842.9611561|                                                                                         ,202440.01206636502
ask|1 8|TRANSFER y -> j 3|8|3|1681479842.9614754|                                                                               ,42994.38712260751
feedback|1 8|13|2|3|1681479842.9635348|                                                                                         ,33949.090173264194
ask|1 8|TRANSFER y -> j 3|8|3|1681479842.9614754|                                                                               ,15978.776511205691
feedback|1 8|13|2|3|1681479842.9635348|                                                                                         ,16305.379092510479
decided|1 8|15|3|3|1681479842.9736447|                                                                                          ,400949.1501120239
decided|1 8|15|3|3|1681479842.9736447|                                                                                          ,552905.1616889804
ask|3 3|TRANSFER y -> r 2|3|3|1681479845.059057|                                                                                ,297270.715393134
ask|3 3|TRANSFER y -> r 2|3|3|1681479845.059057|                                                                                ,229726.5348737698
feedback|3 3|15|1|3|1681479845.064746|                                                                                          ,246610.4327055581
feedback|3 3|15|1|3|1681479845.064746|                                                                                          ,168933.57835116427
decided|3 3|16|2|3|1681479845.0650465|                                                                                          ,41643.725721377596
decided|3 3|16|2|3|1681479845.0650465|                                                                                          ,34514.36271295403
feedback|3 3|16|2|3|1681479845.0682683|                                                                                         ,44873.864259445
feedback|3 3|16|2|3|1681479845.0682683|                                                                                         ,45570.9118071471
feedback|1 9|16|3|3|1681479846.1052847|                                                                                         ,680444.7553865652
feedback|1 9|16|3|3|1681479846.1052847|                                                                                         ,920876.3499142367
ask|1 9|DEPOSIT e 52|9|3|1681479846.1054096|                                                                                    ,112081.61002087683
ask|1 9|DEPOSIT e 52|9|3|1681479846.1054096|                                                                                    ,131779.80166912125
feedback|1 9|17|2|3|1681479846.1065483|                                                                                         ,118279.55761180876
feedback|1 9|17|2|3|1681479846.1065483|                                                                                         ,130276.85319097307
decided|1 9|17|2|3|1681479846.1103175|                                                                                          ,745654.0444444445
decided|1 9|17|2|3|1681479846.1103175|                                                                                          ,822160.6615620215
feedback|1 10|18|3|3|1681479847.1746023|                                                                                        ,2049125.6183206106
feedback|1 10|18|3|3|1681479847.1746023|                                                                                        ,913045.768707483
ask|1 10|DEPOSIT f 91|10|3|1681479847.17469|                                                                                    ,266172.9856222112
ask|1 10|DEPOSIT f 91|10|3|1681479847.17469|                                                                                    ,225008.7644593462
feedback|1 10|18|2|3|1681479847.1751719|                                                                                        ,295471.0577875619
feedback|1 10|18|2|3|1681479847.1751719|                                                                                        ,182547.06290377423
decided|1 10|18|2|3|1681479847.17697|                                                                                           ,825955.2492307692
decided|1 10|18|2|3|1681479847.17697|                                                                                           ,1185145.5011037528
ask|3 4|DEPOSIT w 22|4|3|1681479847.3930988|                                                                                    ,571747.510117146
ask|3 4|DEPOSIT w 22|4|3|1681479847.3930988|                                                                                    ,893296.0266222962
feedback|3 4|19|2|3|1681479847.3941991|                                                                                         ,1198372.5714285714
feedback|3 4|19|2|3|1681479847.3941991|                                                                                         ,1636801.5609756098
decided|3 4|19|2|3|1681479847.3946457|                                                                                          ,439337.89852700493
decided|3 4|19|2|3|1681479847.3946457|                                                                                          ,249823.59795253607
feedback|3 4|17|1|3|1681479847.3953958|                                                                                         ,146525.903930131
feedback|3 4|17|1|3|1681479847.3953958|                                                                                         ,181375.30810810812
ask|3 5|TRANSFER r -> s 1|5|3|1681479847.4264832|                                                                               ,536334.5774225774
ask|3 5|TRANSFER r -> s 1|5|3|1681479847.4264832|                                                                               ,660357.8253382534
feedback|3 5|20|2|3|1681479847.4279938|                                                                                         ,526860.5613346418
feedback|3 5|20|2|3|1681479847.4279938|                                                                                         ,651542.3689320388
decided|3 5|20|1|3|1681479847.4281082|                                                                                          ,107309.79652208675
decided|3 5|20|1|3|1681479847.4281082|                                                                                          ,61758.991372368575
feedback|3 5|20|1|3|1681479847.4306965|                                                                                         ,201907.07484016547
feedback|3 5|20|1|3|1681479847.4306965|                                                                                         ,179016.6428809603
feedback|1 11|19|3|3|1681479848.6919007|                                                                                        ,1231355.3027522936
feedback|1 11|19|3|3|1681479848.6919007|                                                                                        ,1720740.1025641025
ask|1 11|TRANSFER f -> w 78|11|3|1681479848.6920083|                                                                            ,185255.66321601105
feedback|1 11|21|2|3|1681479848.692513|                                                                                         ,272800.26016260165
ask|1 11|TRANSFER f -> w 78|11|3|1681479848.6920083|                                                                            ,73013.85992112063
feedback|1 11|21|2|3|1681479848.692513|                                                                                         ,75244.69684653118
decided|1 11|21|2|3|1681479848.694551|                                                                                          ,849479.2911392405
decided|1 11|21|2|3|1681479848.694551|                                                                                          ,733430.2076502732
ask|3 6|TRANSFER l -> p 1|6|3|1681479849.3817902|                                                                               ,178007.59681697612
ask|3 6|TRANSFER l -> p 1|6|3|1681479849.3817902|                                                                               ,240965.40035906644
feedback|3 6|22|2|3|1681479849.3877053|                                                                                         ,176834.9512516469
feedback|3 6|22|2|3|1681479849.3877053|                                                                                         ,364722.0869565217
decided|3 6|22|2|3|1681479849.3902736|                                                                                          ,129397.66497951314
decided|3 6|22|2|3|1681479849.3902736|                                                                                          ,76260.07272727272
feedback|3 6|21|1|3|1681479849.3925092|                                                                                         ,54587.78973055414
feedback|3 6|21|1|3|1681479849.3925092|                                                                                         ,48375.46512885205
feedback|1 12|22|3|3|1681479849.4634693|                                                                                        ,782610.6588921283
feedback|1 12|22|3|3|1681479849.4634693|                                                                                        ,852176.0507936508
ask|1 12|TRANSFER b -> k 1|12|3|1681479849.463566|                                                                              ,130182.08341416101
ask|1 12|TRANSFER b -> k 1|12|3|1681479849.463566|                                                                              ,93466.3844011142
feedback|1 12|23|2|3|1681479849.4646165|                                                                                        ,530504.8537549407
feedback|1 12|23|2|3|1681479849.4646165|                                                                                        ,107053.02333000996
decided|1 12|23|2|3|1681479849.4682658|                                                                                         ,1225732.6757990867
decided|1 12|23|2|3|1681479849.4682658|                                                                                         ,1174772.2363238512
feedback|2 7|24|3|3|1681479850.1680427|                                                                                         ,217709.2100567721
feedback|2 7|24|3|3|1681479850.1680427|                                                                                         ,282712.43391258555
ask|2 7|TRANSFER b -> c 1|7|3|1681479850.1685078|                                                                               ,41550.26019657921
ask|2 7|TRANSFER b -> c 1|7|3|1681479850.1685078|                                                                               ,46190.39077690786
feedback|2 7|23|1|3|1681479850.1710887|                                                                                         ,46757.612959414735
feedback|2 7|23|1|3|1681479850.1710887|                                                                                         ,32838.14985626032
decided|2 7|24|3|3|1681479850.1783795|                                                                                          ,438261.96897959185
decided|2 7|24|3|3|1681479850.1783795|                                                                                          ,396800.37841832964
feedback|1 13|25|3|3|1681479851.3056436|                                                                                        ,544493.8255578093
feedback|1 13|25|3|3|1681479851.3056436|                                                                                        ,560993.6384535006
ask|1 13|TRANSFER c -> y 19|13|3|1681479851.3058221|                                                                            ,68312.87848326759
ask|1 13|TRANSFER c -> y 19|13|3|1681479851.3058221|                                                                            ,84988.27164793415
feedback|1 13|24|2|3|1681479851.3072996|                                                                                        ,96542.1528502068
feedback|1 13|24|2|3|1681479851.3072996|                                                                                        ,55353.22321888855
decided|1 13|25|3|3|1681479851.3115914|                                                                                         ,371280.02213001385
decided|1 13|25|3|3|1681479851.3115914|                                                                                         ,791845.0029498525
feedback|2 8|26|3|3|1681479852.032586|                                                                                          ,120455.66793807494
feedback|2 8|26|3|3|1681479852.032586|                                                                                          ,239140.7180400891
ask|2 8|TRANSFER c -> w 1|8|3|1681479852.0335968|                                                                               ,38931.900797679475
ask|2 8|TRANSFER c -> w 1|8|3|1681479852.0335968|                                                                               ,42673.15094189651
feedback|2 8|25|1|3|1681479852.0369298|                                                                                         ,41010.687648002444
feedback|2 8|25|1|3|1681479852.0369298|                                                                                         ,33107.48100641342
decided|2 8|26|3|3|1681479852.0427167|                                                                                          ,423066.12450748624
decided|2 8|26|3|3|1681479852.0427167|                                                                                          ,652334.0364520048
feedback|2 9|27|3|3|1681479852.1352425|                                                                                         ,251697.56774496016
feedback|2 9|27|3|3|1681479852.1352425|                                                                                         ,274473.8813905931
ask|2 9|TRANSFER w -> p 1|9|3|1681479852.1357825|                                                                               ,43966.17082957989
ask|2 9|TRANSFER w -> p 1|9|3|1681479852.1357825|                                                                               ,42554.76474318326
feedback|2 9|27|1|3|1681479852.1385098|                                                                                         ,48895.34717668488
feedback|2 9|27|1|3|1681479852.1385098|                                                                                         ,35734.21938232162
decided|2 9|27|1|3|1681479852.144597|                                                                                           ,603904.2879640046
decided|2 9|27|1|3|1681479852.144597|                                                                                           ,382659.2387740556
feedback|2 10|28|3|3|1681479852.4798224|                                                                                        ,857621.2651757188
feedback|2 10|28|3|3|1681479852.4798224|                                                                                        ,913045.768707483
ask|2 10|DEPOSIT b 69|10|3|1681479852.4799206|                                                                                  ,154273.25057471264
ask|2 10|DEPOSIT b 69|10|3|1681479852.4799206|                                                                                  ,182361.04347826086
feedback|2 10|28|1|3|1681479852.4806855|                                                                                        ,188839.5750967288
feedback|2 10|28|1|3|1681479852.4806855|                                                                                        ,142898.8320468459
decided|2 10|28|1|3|1681479852.4824626|                                                                                         ,398272.18991097924
decided|2 10|28|1|3|1681479852.4824626|                                                                                         ,324001.7573928787
ask|3 7|TRANSFER s -> e 1|7|3|1681479852.5036314|                                                                               ,577901.9504843918
ask|3 7|TRANSFER s -> e 1|7|3|1681479852.5036314|                                                                               ,834946.9860031104
feedback|3 7|26|2|3|1681479852.504707|                                                                                          ,1325607.1901234568
feedback|3 7|26|2|3|1681479852.504707|                                                                                          ,1542732.5057471264
decided|3 7|29|1|3|1681479852.5049934|                                                                                          ,206727.34385829803
decided|3 7|29|1|3|1681479852.5049934|                                                                                          ,82392.71209330877
feedback|3 7|29|1|3|1681479852.506954|                                                                                          ,147451.5001373249
feedback|3 7|29|1|3|1681479852.506954|                                                                                          ,125730.89274004684
feedback|1 14|29|3|3|1681479852.814112|                                                                                         ,172184.38486209107
feedback|1 14|29|3|3|1681479852.814112|                                                                                         ,283458.7708553326
ask|1 14|TRANSFER e -> w 24|14|3|1681479852.8148258|                                                                            ,37585.47409689163
ask|1 14|TRANSFER e -> w 24|14|3|1681479852.8148258|                                                                            ,33634.313494549555
feedback|1 14|30|2|3|1681479852.8185134|                                                                                        ,42440.38830039526
feedback|1 14|30|2|3|1681479852.8185134|                                                                                        ,32294.929740134747
decided|1 14|30|2|3|1681479852.8271143|                                                                                         ,563940.0336134454
decided|1 14|30|2|3|1681479852.8271143|                                                                                         ,409512.51868802443
feedback|2 11|31|3|3|1681479853.413403|                                                                                         ,320711.41696535243
feedback|2 11|31|3|3|1681479853.413403|                                                                                         ,268838.71407110663
ask|2 11|TRANSFER b -> p 30|11|3|1681479853.4137802|                                                                            ,40073.96521609316
ask|2 11|TRANSFER b -> p 30|11|3|1681479853.4137802|                                                                            ,31054.541416011107
feedback|2 11|30|1|3|1681479853.41697|                                                                                          ,45501.390965336046
feedback|2 11|30|1|3|1681479853.41697|                                                                                          ,39397.58655610186
decided|2 11|31|3|3|1681479853.4242337|                                                                                         ,676159.838790932
decided|2 11|31|3|3|1681479853.4242337|                                                                                         ,518715.8570048309
feedback|2 12|32|3|3|1681479855.077846|                                                                                         ,271146.92525252525
feedback|2 12|32|3|3|1681479855.077846|                                                                                         ,293051.807860262
ask|2 12|DEPOSIT p 62|12|3|1681479855.0782871|                                                                                  ,45902.095759233925
ask|2 12|DEPOSIT p 62|12|3|1681479855.0782871|                                                                                  ,38075.95120567376
feedback|2 12|32|1|3|1681479855.0815678|                                                                                        ,44638.80535461877
feedback|2 12|32|1|3|1681479855.0815678|                                                                                        ,31920.501337772756
decided|2 12|32|1|3|1681479855.0897005|                                                                                         ,227970.66326963907
decided|2 12|32|1|3|1681479855.0897005|                                                                                         ,424403.88300395256
feedback|1 15|33|3|3|1681479855.97584|                                                                                          ,241507.3828160144
feedback|1 15|33|3|3|1681479855.97584|                                                                                          ,287866.44075067027
ask|1 15|DEPOSIT y 90|15|3|1681479855.9762383|                                                                                  ,35863.120374081496
ask|1 15|DEPOSIT y 90|15|3|1681479855.9762383|                                                                                  ,40266.32505812645
feedback|1 15|31|2|3|1681479855.9795995|                                                                                        ,48757.688856597946
feedback|1 15|31|2|3|1681479855.9795995|                                                                                        ,52852.02913959441
decided|1 15|33|3|3|1681479855.9882288|                                                                                         ,486737.0009066183
decided|1 15|33|3|3|1681479855.9882288|                                                                                         ,320137.69350029813
feedback|2 13|34|3|3|1681479860.8830686|                                                                                        ,343927.55413196667
feedback|2 13|34|3|3|1681479860.8830686|                                                                                        ,191329.6193870278
ask|2 13|TRANSFER b -> f 1|13|3|1681479860.8835704|                                                                             ,41042.038987844964
feedback|2 13|33|1|3|1681479860.8862011|                                                                                        ,27095.534066821438
ask|2 13|TRANSFER b -> f 1|13|3|1681479860.8835704|                                                                             ,15118.439694742474
feedback|2 13|33|1|3|1681479860.8862011|                                                                                        ,18949.276860087535
decided|2 13|34|3|3|1681479860.8935459|                                                                                         ,217444.67881733496
decided|2 13|34|3|3|1681479860.8935459|                                                                                         ,517715.4406943105
feedback|2 14|35|3|3|1681479862.638759|                                                                                         ,189707.03604240282
feedback|2 14|35|3|3|1681479862.638759|                                                                                         ,273913.7306122449
ask|2 14|TRANSFER h -> u 37|14|3|1681479862.6392305|                                                                            ,36063.06925505475
ask|2 14|TRANSFER h -> u 37|14|3|1681479862.6392305|                                                                            ,33074.84672252341
feedback|2 14|35|1|3|1681479862.6426597|                                                                                        ,39213.41845007669
feedback|2 14|35|1|3|1681479862.6426597|                                                                                        ,26918.918572001603
decided|2 14|35|1|3|1681479862.6497095|                                                                                         ,527896.668633235
decided|2 14|35|1|3|1681479862.6497095|                                                                                         ,323027.02286401927
feedback|2 15|36|3|3|1681479864.8174126|                                                                                        ,257863.07012487992
feedback|2 15|36|3|3|1681479864.8174126|                                                                                        ,122210.54222626907
ask|2 15|DEPOSIT l 26|15|3|1681479864.8184164|                                                                                  ,42176.99049414722
ask|2 15|DEPOSIT l 26|15|3|1681479864.8184164|                                                                                  ,31348.295690762585
feedback|2 15|36|1|3|1681479864.8210993|                                                                                        ,33891.22605896092
feedback|2 15|36|1|3|1681479864.8210993|                                                                                        ,41202.67935533384
decided|2 15|36|1|3|1681479864.8297563|                                                                                         ,372309.9251040222
decided|2 15|36|1|3|1681479864.8297563|                                                                                         ,469292.75524475524
feedback|2 16|37|3|3|1681479864.995923|                                                                                         ,309614.13610149943
feedback|2 16|37|3|3|1681479864.995923|                                                                                         ,496642.841813136
ask|2 16|DEPOSIT w 9|16|3|1681479864.996281|                                                                                    ,56040.80501043842
ask|2 16|DEPOSIT w 9|16|3|1681479864.996281|                                                                                    ,59771.86729013583
feedback|2 16|37|1|3|1681479864.9982054|                                                                                        ,46912.872422229986
feedback|2 16|37|1|3|1681479864.9982054|                                                                                        ,30701.14439297764
decided|2 16|37|1|3|1681479865.0048409|                                                                                         ,412660.19369715604
decided|2 16|37|1|3|1681479865.0048409|                                                                                         ,735439.6054794521
feedback|2 17|38|3|3|1681479865.1597767|                                                                                        ,242598.69498418437
feedback|2 17|38|3|3|1681479865.1597767|                                                                                        ,252645.13505882354
ask|2 17|TRANSFER l -> s 9|17|3|1681479865.1602407|                                                                             ,37274.93661042838
ask|2 17|TRANSFER l -> s 9|17|3|1681479865.1602407|                                                                             ,33695.53204041925
feedback|2 17|38|1|3|1681479865.1631756|                                                                                        ,33966.273060862964
feedback|2 17|38|1|3|1681479865.1631756|                                                                                        ,35311.162325703765
decided|2 17|38|1|3|1681479865.1715627|                                                                                         ,814675.1320182094
decided|2 17|38|1|3|1681479865.1715627|                                                                                         ,491190.2214089662
feedback|2 18|39|3|3|1681479865.229618|                                                                                         ,700875.864229765
feedback|2 18|39|3|3|1681479865.229618|                                                                                         ,796544.3798219585
ask|2 18|DEPOSIT i 62|18|3|1681479865.229711|                                                                                   ,109610.23111474072
ask|2 18|DEPOSIT i 62|18|3|1681479865.229711|                                                                                   ,78295.30581887123
feedback|2 18|39|1|3|1681479865.2311478|                                                                                        ,566319.5274261603
feedback|2 18|39|1|3|1681479865.2311478|                                                                                        ,83081.23057876818
decided|2 18|39|1|3|1681479865.2333672|                                                                                         ,845466.0031496063
decided|2 18|39|1|3|1681479865.2333672|                                                                                         ,1959382.8905109488
feedback|1 16|40|3|3|1681479865.574929|                                                                                         ,220390.3579638752
feedback|1 16|40|3|3|1681479865.574929|                                                                                         ,319375.91433670436
ask|1 16|TRANSFER y -> s 156|16|3|1681479865.5753548|                                                                           ,40354.09741431149
ask|1 16|TRANSFER y -> s 156|16|3|1681479865.5753548|                                                                           ,37580.21223575529
feedback|1 16|34|2|3|1681479865.5786757|                                                                                        ,68338.96537678207
feedback|1 16|34|2|3|1681479865.5786757|                                                                                        ,44078.07159277504
decided|1 16|40|3|3|1681479865.5848866|                                                                                         ,720632.0966442953
decided|1 16|40|3|3|1681479865.5848866|                                                                                         ,453821.56551141164
feedback|2 19|41|3|3|1681479866.2393227|                                                                                        ,170111.1888466413
feedback|2 19|41|3|3|1681479866.2393227|                                                                                        ,310150.72905834776
ask|2 19|TRANSFER s -> j 2|19|3|1681479866.2397387|                                                                             ,40675.12023638155
ask|2 19|TRANSFER s -> j 2|19|3|1681479866.2397387|                                                                             ,38926.25522041763
feedback|2 19|40|1|3|1681479866.2430482|                                                                                        ,34982.140613800744
feedback|2 19|40|1|3|1681479866.2430482|                                                                                        ,24401.004999545497
decided|2 19|41|3|3|1681479866.250567|                                                                                          ,389601.5326560232
decided|2 19|41|3|3|1681479866.250567|                                                                                          ,601199.2295632699
feedback|1 17|42|3|3|1681479867.3631935|                                                                                        ,166523.23573200993
feedback|1 17|42|3|3|1681479867.3631935|                                                                                        ,306258.3639475185
ask|1 17|TRANSFER o -> m 16|17|3|1681479867.3637292|                                                                            ,43552.43871177091
ask|1 17|TRANSFER o -> m 16|17|3|1681479867.3637292|                                                                            ,38526.79669895946
feedback|1 17|41|2|3|1681479867.366975|                                                                                         ,67590.44592723153
feedback|1 17|41|2|3|1681479867.366975|                                                                                         ,51916.7306836863
decided|1 17|42|3|3|1681479867.3732774|                                                                                         ,485856.02895927604
