data, bandwidth
feedback|2 2|3|1|1|1681479837.7162523|                                                                                          ,1086783.2226720648
ask|2 2|TRANSFER m -> e 1|2|1|1681479837.7164092|                                                                               ,125203.10447761194
ask|2 2|TRANSFER m -> e 1|2|1|1681479837.7164092|                                                                               ,98635.1115193827
feedback|2 2|5|3|1|1681479837.7175384|                                                                                          ,126174.12737955347
feedback|2 2|5|3|1|1681479837.7175384|                                                                                          ,127765.56687291765
decided|2 2|5|3|1|1681479837.7203317|                                                                                           ,661986.3279901356
decided|2 2|5|3|1|1681479837.7203317|                                                                                           ,833650.4844720496
ask|1 4|TRANSFER e -> c 51|4|1|1681479838.350698|                                                                               ,172018.87600128163
ask|1 4|TRANSFER e -> c 51|4|1|1681479838.350698|                                                                               ,235779.93500219588
feedback|1 4|6|3|1|1681479838.35681|                                                                                            ,221116.52059308073
feedback|1 4|6|3|1|1681479838.35681|                                                                                            ,308723.9286946521
decided|1 4|6|3|1|1681479838.358078|                                                                                            ,45667.821708063966
decided|1 4|6|3|1|1681479838.358078|                                                                                            ,34221.75624681285
feedback|1 4|5|2|1|1681479838.3625627|                                                                                          ,36432.608034744844
feedback|1 4|5|2|1|1681479838.3625627|                                                                                          ,36890.73812959527
feedback|2 3|6|1|1|1681479838.8402514|                                                                                          ,298261.6177777778
feedback|2 3|6|1|1|1681479838.8402514|                                                                                          ,501280.02987861814
ask|2 3|TRANSFER m -> z 1|3|1|1681479838.8405979|                                                                               ,73574.19651911744
feedback|2 3|7|3|1|1681479838.841856|                                                                                           ,61209.77220385361
ask|2 3|TRANSFER m -> z 1|3|1|1681479838.8405979|                                                                               ,26004.88796318721
feedback|2 3|7|3|1|1681479838.841856|                                                                                           ,23382.87944250871
decided|2 3|7|3|1|1681479838.8472095|                                                                                           ,319946.90822407627
decided|2 3|7|3|1|1681479838.8472095|                                                                                           ,75626.27299619665
ask|1 5|TRANSFER c -> f 10|5|1|1681479839.1974688|                                                                              ,476371.70541259984
ask|1 5|TRANSFER c -> f 10|5|1|1681479839.1974688|                                                                              ,651542.3689320388
feedback|1 5|8|3|1|1681479839.1992972|                                                                                          ,658737.3153374234
feedback|1 5|8|3|1|1681479839.1992972|                                                                                          ,1009155.8496240601
decided|1 5|8|3|1|1681479839.199534|                                                                                            ,172905.28566827698
decided|1 5|8|3|1|1681479839.199534|                                                                                            ,190312.26940801134
feedback|1 5|7|2|1|1681479839.200599|                                                                                           ,69095.35546975546
feedback|1 5|7|2|1|1681479839.200599|                                                                                           ,65344.56085686466
ask|1 6|TRANSFER c -> o 19|6|1|1681479839.3849723|                                                                              ,445166.5936981758
ask|1 6|TRANSFER c -> o 19|6|1|1681479839.3849723|                                                                              ,541746.6316851665
feedback|1 6|9|3|1|1681479839.3873243|                                                                                          ,520223.7519379845
feedback|1 6|9|3|1|1681479839.3873243|                                                                                          ,1007262.4990619137
decided|1 6|9|2|1|1681479839.387713|                                                                                            ,111615.57422037423
decided|1 6|9|2|1|1681479839.387713|                                                                                            ,126322.56752941177
feedback|1 6|9|2|1|1681479839.3889832|                                                                                          ,51262.38059772749
feedback|1 6|9|2|1|1681479839.3889832|                                                                                          ,52103.1552795031
ask|1 7|DEPOSIT y 75|7|1|1681479839.6801152|                                                                                    ,261378.24342745863
ask|1 7|DEPOSIT y 75|7|1|1681479839.6801152|                                                                                    ,204834.38077069822
feedback|1 7|10|2|1|1681479839.6866858|                                                                                         ,131392.78316201665
feedback|1 7|10|2|1|1681479839.6866858|                                                                                         ,187324.1144452198
decided|1 7|10|2|1|1681479839.6871529|                                                                                          ,39050.83735816119
decided|1 7|10|2|1|1681479839.6871529|                                                                                          ,29519.48710617474
feedback|1 7|10|3|1|1681479839.6922333|                                                                                         ,36674.01543821299
feedback|1 7|10|3|1|1681479839.6922333|                                                                                         ,37125.43475554941
feedback|2 4|8|1|1|1681479840.7671807|                                                                                          ,168668.20986490732
feedback|2 4|8|1|1|1681479840.7671807|                                                                                          ,300599.61478163494
ask|2 4|TRANSFER z -> b 1|4|1|1681479840.76772|                                                                                 ,32207.745635611016
ask|2 4|TRANSFER z -> b 1|4|1|1681479840.76772|                                                                                 ,16153.781013991274
feedback|2 4|11|3|1|1681479840.7702622|                                                                                         ,29359.66925516789
feedback|2 4|11|3|1|1681479840.7702622|                                                                                         ,20103.760044935407
decided|2 4|11|3|1|1681479840.7776604|                                                                                          ,474686.92484526965
decided|2 4|11|3|1|1681479840.7776604|                                                                                          ,550072.655737705
feedback|3 2|12|1|1|1681479840.9678183|                                                                                         ,326563.81508515816
feedback|3 2|12|1|1|1681479840.9678183|                                                                                         ,408577.55859969556
ask|3 2|TRANSFER y -> l 1|2|1|1681479840.968089|                                                                                ,57958.64320414553
ask|3 2|TRANSFER y -> l 1|2|1|1681479840.968089|                                                                                ,49567.99113655249
feedback|3 2|11|2|1|1681479840.9703932|                                                                                         ,43056.452963349104
feedback|3 2|11|2|1|1681479840.9703932|                                                                                         ,41351.83794192405
decided|3 2|12|1|1|1681479840.9765544|                                                                                          ,466438.6724587315
decided|3 2|12|1|1|1681479840.9765544|                                                                                          ,312497.6204889406
feedback|2 5|13|1|1|1681479841.4332972|                                                                                         ,127130.2183282027
feedback|2 5|13|1|1|1681479841.4332972|                                                                                         ,244588.11480637814
ask|2 5|TRANSFER e -> s 1|5|1|1681479841.4341865|                                                                               ,44862.61485752486
feedback|2 5|12|3|1|1681479841.4359179|                                                                                         ,36694.0682113321
ask|2 5|TRANSFER e -> s 1|5|1|1681479841.4341865|                                                                               ,18020.03531030779
feedback|2 5|12|3|1|1681479841.4359179|                                                                                         ,19542.476412347118
decided|2 5|13|1|1|1681479841.4440486|                                                                                          ,350209.3359425962
decided|2 5|13|1|1|1681479841.4440486|                                                                                          ,503631.24953095685
feedback|2 6|14|1|1|1681479842.3736968|                                                                                         ,226814.91846218842
feedback|2 6|14|1|1|1681479842.3736968|                                                                                         ,328562.3696450428
ask|2 6|DEPOSIT h 41|6|1|1681479842.3741074|                                                                                    ,25757.852132610467
ask|2 6|DEPOSIT h 41|6|1|1681479842.3741074|                                                                                    ,38813.68652400231
feedback|2 6|14|3|1|1681479842.3780112|                                                                                         ,56187.43192046049
feedback|2 6|14|3|1|1681479842.3780112|                                                                                         ,53019.05115544144
decided|2 6|14|1|1|1681479842.3851118|                                                                                          ,506481.9924528302
decided|2 6|14|1|1|1681479842.3851118|                                                                                          ,614972.4077892326
ask|1 8|TRANSFER y -> j 3|8|1|1681479842.9580944|                                                                               ,261760.5616772306
ask|1 8|TRANSFER y -> j 3|8|1|1681479842.9580944|                                                                               ,179136.10677344011
feedback|1 8|13|2|1|1681479842.9639745|                                                                                         ,130720.94278061845
feedback|1 8|13|2|1|1681479842.9639745|                                                                                         ,187258.77642134635
decided|1 8|15|3|1|1681479842.9642684|                                                                                          ,31291.654251908843
decided|1 8|15|3|1|1681479842.9642684|                                                                                          ,23689.313506596656
feedback|1 8|15|3|1|1681479842.968924|                                                                                          ,26106.04969608558
feedback|1 8|15|3|1|1681479842.968924|                                                                                          ,25924.521319233183
feedback|3 3|15|1|1|1681479845.0613995|                                                                                         ,298261.6177777778
feedback|3 3|15|1|1|1681479845.0613995|                                                                                         ,201225.97901049475
ask|3 3|TRANSFER y -> r 2|3|1|1681479845.0617523|                                                                               ,47164.27233593956
ask|3 3|TRANSFER y -> r 2|3|1|1681479845.0617523|                                                                               ,33236.60694607813
feedback|3 3|16|2|1|1681479845.0643792|                                                                                         ,48076.55699829856
feedback|3 3|16|2|1|1681479845.0643792|                                                                                         ,38977.12443734572
decided|3 3|16|2|1|1681479845.0708475|                                                                                          ,431221.61606425705
decided|3 3|16|2|1|1681479845.0708475|                                                                                          ,382386.6894586895
ask|1 9|DEPOSIT e 52|9|1|1681479846.1043205|                                                                                    ,556920.0331950207
ask|1 9|DEPOSIT e 52|9|1|1681479846.1043205|                                                                                    ,643730.1103117506
feedback|1 9|16|3|1|1681479846.106364|                                                                                          ,485416.7377938517
feedback|1 9|16|3|1|1681479846.106364|                                                                                          ,1100145.31147541
decided|1 9|17|2|1|1681479846.1064296|                                                                                          ,73837.28675560445
decided|1 9|17|2|1|1681479846.1064296|                                                                                          ,68053.10077322855
feedback|1 9|17|2|1|1681479846.1084201|                                                                                         ,61230.71532846715
feedback|1 9|17|2|1|1681479846.1084201|                                                                                         ,65728.56415279138
ask|1 10|DEPOSIT f 91|10|1|1681479847.1741648|                                                                                  ,1082401.0322580645
ask|1 10|DEPOSIT f 91|10|1|1681479847.1741648|                                                                                  ,1366083.745547074
feedback|1 10|18|3|1|1681479847.175044|                                                                                         ,1325607.1901234568
feedback|1 10|18|3|1|1681479847.175044|                                                                                         ,2056976.6743295018
decided|1 10|18|2|1|1681479847.1752648|                                                                                         ,475949.390070922
decided|1 10|18|2|1|1681479847.1752648|                                                                                         ,250172.83876980428
feedback|1 10|18|2|1|1681479847.176063|                                                                                         ,138726.3338501292
feedback|1 10|18|2|1|1681479847.176063|                                                                                         ,120590.9505840072
feedback|3 4|17|1|1|1681479847.3937874|                                                                                         ,967334.9765765766
feedback|3 4|17|1|1|1681479847.3937874|                                                                                         ,1195703.5902004454
ask|3 4|DEPOSIT w 22|4|1|1681479847.3938737|                                                                                    ,176428.16694051924
feedback|3 4|19|2|1|1681479847.394351|                                                                                          ,106332.1275500099
ask|3 4|DEPOSIT w 22|4|1|1681479847.3938737|                                                                                    ,78905.189888301
decided|3 4|19|2|1|1681479847.3959749|                                                                                          ,1022611.260952381
feedback|3 4|19|2|1|1681479847.394351|                                                                                          ,80671.8124718257
decided|3 4|19|2|1|1681479847.3959749|                                                                                          ,134016.70294558164
feedback|3 5|20|1|1|1681479847.4272227|                                                                                         ,790678.8100147275
feedback|3 5|20|1|1|1681479847.4272227|                                                                                         ,911495.6061120543
ask|3 5|TRANSFER r -> s 1|5|1|1681479847.4272692|                                                                               ,161029.0677864427
feedback|3 5|20|2|1|1681479847.4278502|                                                                                         ,158790.5684708666
ask|3 5|TRANSFER r -> s 1|5|1|1681479847.4272692|                                                                               ,36099.442711135016
feedback|3 5|20|2|1|1681479847.4278502|                                                                                         ,37120.300905759526
decided|3 5|20|1|1|1681479847.4311635|                                                                                          ,1431655.7653333333
decided|3 5|20|1|1|1681479847.4311635|                                                                                          ,154717.84207492796
ask|1 11|TRANSFER f -> w 78|11|1|1681479848.6912525|                                                                            ,789516.0470588235
ask|1 11|TRANSFER f -> w 78|11|1|1681479848.6912525|                                                                            ,789516.0470588235
feedback|1 11|21|2|1|1681479848.6927164|                                                                                        ,887389.9371900826
feedback|1 11|21|2|1|1681479848.6927164|                                                                                        ,692736.6606451613
decided|1 11|21|2|1|1681479848.6928205|                                                                                         ,245595.1107044831
decided|1 11|21|2|1|1681479848.6928205|                                                                                         ,172018.87600128163
feedback|1 11|19|3|1|1681479848.6936607|                                                                                        ,139446.99012987013
feedback|1 11|19|3|1|1681479848.6936607|                                                                                        ,122405.58869129047
feedback|3 6|21|1|1|1681479849.3846142|                                                                                         ,306433.1689497717
feedback|3 6|21|1|1|1681479849.3846142|                                                                                         ,212201.94150197628
ask|3 6|TRANSFER l -> p 1|6|1|1681479849.3850143|                                                                               ,39458.39423783625
feedback|3 6|22|2|1|1681479849.38726|                                                                                           ,35884.69433861373
ask|3 6|TRANSFER l -> p 1|6|1|1681479849.3850143|                                                                               ,16402.019797140412
feedback|3 6|22|2|1|1681479849.38726|                                                                                           ,18501.306499414157
decided|3 6|22|2|1|1681479849.394503|                                                                                           ,377281.03443429375
decided|3 6|22|2|1|1681479849.394503|                                                                                           ,101892.37274625165
ask|1 12|TRANSFER b -> k 1|12|1|1681479849.4627218|                                                                             ,464019.8029386344
ask|1 12|TRANSFER b -> k 1|12|1|1681479849.4627218|                                                                             ,729444.1739130435
feedback|1 12|22|3|1|1681479849.4647534|                                                                                        ,593227.5270718232
feedback|1 12|22|3|1|1681479849.4647534|                                                                                        ,893296.0266222962
decided|1 12|23|2|1|1681479849.4650342|                                                                                         ,102770.08269525268
decided|1 12|23|2|1|1681479849.4650342|                                                                                         ,61342.654478976234
feedback|1 12|23|2|1|1681479849.466403|                                                                                         ,65288.93493858689
feedback|1 12|23|2|1|1681479849.466403|                                                                                         ,68750.2768600333
feedback|2 7|23|1|1|1681479850.1682384|                                                                                         ,224163.22004175367
feedback|2 7|23|1|1|1681479850.1682384|                                                                                         ,234954.44726477025
ask|2 7|TRANSFER b -> c 1|7|1|1681479850.1686816|                                                                               ,42319.95207315151
feedback|2 7|24|3|1|1681479850.1710393|                                                                                         ,26577.76792079208
ask|2 7|TRANSFER b -> c 1|7|1|1681479850.1686816|                                                                               ,15730.17615001465
feedback|2 7|24|3|1|1681479850.1710393|                                                                                         ,18330.7467904944
decided|2 7|24|3|1|1681479850.1785748|                                                                                          ,417798.3750972763
decided|2 7|24|3|1|1681479850.1785748|                                                                                          ,82015.11029636419
ask|1 13|TRANSFER c -> y 19|13|1|1681479851.3043535|                                                                            ,364722.0869565217
ask|1 13|TRANSFER c -> y 19|13|1|1681479851.3043535|                                                                            ,409512.51868802443
feedback|1 13|25|3|1|1681479851.3072386|                                                                                        ,540111.5814889336
decided|1 13|25|3|1|1681479851.307598|                                                                                          ,102495.40129820543
feedback|1 13|25|3|1|1681479851.3072386|                                                                                        ,846799.5457413249
decided|1 13|25|3|1|1681479851.307598|                                                                                          ,39999.322902697066
feedback|1 13|24|2|1|1681479851.311296|                                                                                         ,280057.8570683359
feedback|1 13|24|2|1|1681479851.311296|                                                                                         ,70197.55648535564
feedback|2 8|25|1|1|1681479852.0335712|                                                                                         ,262914.25661116553
feedback|2 8|25|1|1|1681479852.0335712|                                                                                         ,153919.4128440367
ask|2 8|TRANSFER c -> w 1|8|1|1681479852.0343325|                                                                               ,40848.42973445941
ask|2 8|TRANSFER c -> w 1|8|1|1681479852.0343325|                                                                               ,18088.64258760108
feedback|2 8|26|3|1|1681479852.0358884|                                                                                         ,23297.644159000174
feedback|2 8|26|3|1|1681479852.0358884|                                                                                         ,17101.067465120723
decided|2 8|26|3|1|1681479852.0431666|                                                                                          ,313959.5976608187
decided|2 8|26|3|1|1681479852.0431666|                                                                                          ,57971.15991793543
feedback|2 9|27|1|1|1681479852.1354716|                                                                                         ,219758.86696684404
feedback|2 9|27|1|1|1681479852.1354716|                                                                                         ,300431.40011191944
ask|2 9|TRANSFER w -> p 1|9|1|1681479852.135863|                                                                                ,44380.50028932793
feedback|2 9|27|3|1|1681479852.1383955|                                                                                         ,56787.69959805373
ask|2 9|TRANSFER w -> p 1|9|1|1681479852.135863|                                                                                ,16662.143074392476
decided|2 9|27|1|1|1681479852.1444993|                                                                                          ,352508.8063033486
feedback|2 9|27|3|1|1681479852.1383955|                                                                                         ,21238.66255241712
decided|2 9|27|1|1|1681479852.1444993|                                                                                          ,87767.0282818375
feedback|2 10|28|1|1|1681479852.4798653|                                                                                        ,878675.7970540099
feedback|2 10|28|1|1|1681479852.4798653|                                                                                        ,922458.6116838488
ask|2 10|DEPOSIT b 69|10|1|1681479852.4799922|                                                                                  ,162737.4695362231
ask|2 10|DEPOSIT b 69|10|1|1681479852.4799922|                                                                                  ,64065.74128878282
feedback|2 10|28|3|1|1681479852.4806626|                                                                                        ,131072.0
feedback|2 10|28|3|1|1681479852.4806626|                                                                                        ,71326.01461405607
decided|2 10|28|1|1|1681479852.482616|                                                                                          ,1056832.5039370079
decided|2 10|28|1|1|1681479852.482616|                                                                                          ,300768.01792717085
feedback|3 7|29|1|1|1681479852.504377|                                                                                          ,1034433.3564547206
feedback|3 7|29|1|1|1681479852.504377|                                                                                          ,1338830.204488778
ask|3 7|TRANSFER s -> e 1|7|1|1681479852.5044856|                                                                               ,167562.7066167291
ask|3 7|TRANSFER s -> e 1|7|1|1681479852.5044856|                                                                               ,47205.74272399543
feedback|3 7|26|2|1|1681479852.5048578|                                                                                         ,56673.800485590626
feedback|3 7|26|2|1|1681479852.5048578|                                                                                         ,43865.58640411798
decided|3 7|29|1|1|1681479852.5078895|                                                                                          ,590617.0649064906
decided|3 7|29|1|1|1681479852.5078895|                                                                                          ,252883.14272256242
ask|1 14|TRANSFER e -> w 24|14|1|1681479852.811366|                                                                             ,232009.9014693172
ask|1 14|TRANSFER e -> w 24|14|1|1681479852.811366|                                                                             ,264598.7737801873
feedback|1 14|29|3|1|1681479852.8180778|                                                                                        ,230812.94582975065
feedback|1 14|29|3|1|1681479852.8180778|                                                                                        ,339576.7944339026
decided|1 14|30|2|1|1681479852.8193598|                                                                                         ,38579.39867778097
decided|1 14|30|2|1|1681479852.8193598|                                                                                         ,26056.635216462822
feedback|1 14|30|2|1|1681479852.823739|                                                                                         ,40384.45253497818
feedback|1 14|30|2|1|1681479852.823739|                                                                                         ,34852.6948844456
feedback|2 11|30|1|1|1681479853.4136136|                                                                                        ,153831.20687679082
feedback|2 11|30|1|1|1681479853.4136136|                                                                                        ,300768.01792717085
ask|2 11|TRANSFER b -> p 30|11|1|1681479853.4141088|                                                                            ,37614.44069221607
feedback|2 11|31|3|1|1681479853.4164991|                                                                                        ,37654.012624491515
ask|2 11|TRANSFER b -> p 30|11|1|1681479853.4141088|                                                                            ,17237.788152191362
feedback|2 11|31|3|1|1681479853.4164991|                                                                                        ,21478.273003680588
decided|2 11|31|3|1|1681479853.4241178|                                                                                         ,442597.61912613356
decided|2 11|31|3|1|1681479853.4241178|                                                                                         ,726482.9661705007
feedback|2 12|32|1|1|1681479855.0780933|                                                                                        ,176776.72439907803
feedback|2 12|32|1|1|1681479855.0780933|                                                                                        ,273216.74910941476
ask|2 12|DEPOSIT p 62|12|1|1681479855.078587|                                                                                   ,34245.76845059641
ask|2 12|DEPOSIT p 62|12|1|1681479855.078587|                                                                                   ,15361.992445919652
feedback|2 12|32|3|1|1681479855.0807488|                                                                                        ,25313.353387712763
feedback|2 12|32|3|1|1681479855.0807488|                                                                                        ,16012.61369601527
decided|2 12|32|1|1|1681479855.089595|                                                                                          ,314511.3719976567
decided|2 12|32|1|1|1681479855.089595|                                                                                          ,241724.85907248987
ask|1 15|DEPOSIT y 90|15|1|1681479855.9733396|                                                                                  ,145968.16530723218
ask|1 15|DEPOSIT y 90|15|1|1681479855.9733396|                                                                                  ,233828.7944250871
feedback|1 15|33|3|1|1681479855.97921|                                                                                          ,219489.33442354866
feedback|1 15|33|3|1|1681479855.97921|                                                                                          ,329570.8483732351
decided|1 15|33|3|1|1681479855.9802215|                                                                                         ,42717.2908975175
decided|1 15|33|3|1|1681479855.9802215|                                                                                         ,48050.73946120111
feedback|1 15|31|2|1|1681479855.9842227|                                                                                        ,40647.403997577225
feedback|1 15|31|2|1|1681479855.9842227|                                                                                        ,29451.473586044216
feedback|2 13|33|1|1|1681479860.882833|                                                                                         ,310509.4921920185
feedback|2 13|33|1|1|1681479860.882833|                                                                                         ,210620.20870929776
ask|2 13|TRANSFER b -> f 1|13|1|1681479860.883288|                                                                              ,41158.45691505673
ask|2 13|TRANSFER b -> f 1|13|1|1681479860.883288|                                                                              ,35705.70045224794
feedback|2 13|34|3|1|1681479860.886269|                                                                                         ,30302.585765084383
feedback|2 13|34|3|1|1681479860.886269|                                                                                         ,25420.024242424242
decided|2 13|34|3|1|1681479860.8932767|                                                                                         ,550636.8328205128
decided|2 13|34|3|1|1681479860.8932767|                                                                                         ,384027.8340486409
feedback|2 14|35|1|1|1681479862.6390681|                                                                                        ,153875.29721983377
feedback|2 14|35|1|1|1681479862.6390681|                                                                                        ,229824.87671232875
ask|2 14|TRANSFER h -> u 37|14|1|1681479862.6396027|                                                                            ,34717.467149508535
ask|2 14|TRANSFER h -> u 37|14|1|1681479862.6396027|                                                                            ,16562.933053618806
feedback|2 14|35|3|1|1681479862.6425252|                                                                                        ,28706.604213453105
feedback|2 14|35|3|1|1681479862.6425252|                                                                                        ,20167.195522331993
decided|2 14|35|1|1|1681479862.6490688|                                                                                         ,605265.9661781285
decided|2 14|35|1|1|1681479862.6490688|                                                                                         ,130752.77934729664
feedback|2 15|36|1|1|1681479864.818463|                                                                                         ,191329.6193870278
feedback|2 15|36|1|1|1681479864.818463|                                                                                         ,279911.84150156414
ask|2 15|DEPOSIT l 26|15|1|1681479864.8191555|                                                                                  ,52265.47040498442
ask|2 15|DEPOSIT l 26|15|1|1681479864.8191555|                                                                                  ,15881.40547256323
feedback|2 15|36|3|1|1681479864.820935|                                                                                         ,25539.741782027497
feedback|2 15|36|3|1|1681479864.820935|                                                                                         ,16802.419629444164
decided|2 15|36|1|1|1681479864.8292944|                                                                                         ,359351.3467202142
decided|2 15|36|1|1|1681479864.8292944|                                                                                         ,438620.02614379086
feedback|2 16|37|1|1|1681479864.9960828|                                                                                        ,290357.4429421309
feedback|2 16|37|1|1|1681479864.9960828|                                                                                        ,397976.9547813195
ask|2 16|DEPOSIT w 9|16|1|1681479864.9965265|                                                                                   ,59672.21429365344
feedback|2 16|37|3|1|1681479864.99811|                                                                                          ,46202.316006884685
decided|2 16|37|1|1|1681479865.0047028|                                                                                         ,268167.2887112887
ask|2 16|DEPOSIT w 9|16|1|1681479864.9965265|                                                                                   ,15380.035866731601
feedback|2 16|37|3|1|1681479864.99811|                                                                                          ,14274.68524328636
decided|2 16|37|1|1|1681479865.0047028|                                                                                         ,42649.42103590722
feedback|2 17|38|1|1|1681479865.1606424|                                                                                        ,202975.77013232515
feedback|2 17|38|1|1|1681479865.1606424|                                                                                        ,289730.6594711279
