node,delay,bandwidth
C,0.0015268325805664062,41916.84197376639
A,0.006772279739379883,9450.288892800563
B,0.004328727722167969,14784.944701476095
B,0.0036792755126953125,17394.7288750648
A,0.0024688243865966797,25923.269531627233
C,0.0020172595977783203,31726.2091951306
A,0.0018258094787597656,35052.94541655785
C,0.0024352073669433594,26281.12943019385
C,0.0024557113647460938,26061.694757281555
C,0.008872032165527344,7213.679888208105
C,0.001504659652709961,42534.53588971637
C,0.007414817810058594,8631.365144694533
C,0.002663135528564453,24031.822381378694
A,0.0038175582885742188,16764.642518111417
C,0.002245664596557617,28499.358318292812
A,0.00810694694519043,7894.463900244096
B,0.0034821033477783203,18379.695720643616
A,0.0033571720123291016,19063.66422839287
C,0.003357410430908203,19062.310467263174
C,0.00408172607421875,15679.641121495328
A,0.002103567123413086,30424.51048396237
C,0.0028533935546875,22429.433155080213
C,0.007851123809814453,8151.699240813848
C,0.007894515991210938,8106.893452524764
A,0.0012688636779785156,50438.83051484404
C,0.004424095153808594,14466.23496443199
C,0.002348661422729492,27249.564105166988
C,0.007700681686401367,8310.952537230254
A,0.004040718078613281,15838.768940287939
C,0.002734661102294922,23403.26556233653
B,0.0031511783599853516,20309.8627525157
B,0.0048940181732177734,13077.188873191406
A,0.0037317276000976562,17150.233580373115
C,0.0037631988525390625,17006.807906741004
C,0.0024340152740478516,26294.000979527867
A,0.000982046127319336,65170.05486768633
B,0.004002571105957031,15989.722182511317
A,0.002815723419189453,22729.50516511431
B,0.0019063949584960938,33571.2176088044
C,0.004119396209716797,15536.25743720338
A,0.0017898082733154297,35758.01998135074
C,0.0025396347045898438,25200.47465264739
C,0.0025167465209960938,25429.656688139446
A,0.002322673797607422,27554.45042085814
C,0.00475621223449707,13456.085818838037
B,0.0025713443756103516,24889.70384793695
C,0.005924701690673828,10802.231629778673
B,0.0041577816009521484,15392.823900453008
B,0.002691984176635742,23774.285360021255
A,0.0036017894744873047,17768.945257165553
C,0.0038225650787353516,16742.684213809018
A,0.0021724700927734375,29459.55399473222
B,0.004442691802978516,14405.680798540303
C,0.004515886306762695,14172.190275064675
A,0.0036613941192626953,17479.6806667969
B,0.003210783004760742,19932.832553649663
C,0.002444744110107422,26178.60893309928
B,0.006137371063232422,10427.917644316682
C,0.002642393112182617,24220.46882613011
C,0.001041412353515625,61455.00366300366
A,0.0066454410552978516,9630.662504933089
A,0.00474095344543457,13499.394317324617
A,0.0025391578674316406,25205.207136150235
C,0.002442598342895508,26201.60624694973
C,0.008130311965942383,7871.7766634409545
B,0.0043430328369140625,14736.245937637243
C,0.0029058456420898438,22024.569740728584
B,0.002566814422607422,24933.629574586663
C,0.0038716793060302734,16530.29472258144
A,0.0035088062286376953,18239.821702792688
C,0.0047719478607177734,13411.714014489133
B,0.009127616882324219,7011.687806916728
C,0.0036339759826660156,17611.56383676683
C,0.011075019836425781,5778.770688022044
A,0.011896610260009766,5379.683674696381
C,0.0038039684295654297,16824.53500470072
C,0.007820844650268555,8183.259336036338
C,0.007758140563964844,8249.39938537185
C,0.007622957229614258,8395.691865011104
C,0.0028162002563476562,22725.65662038605
A,0.003090381622314453,20709.416448079
B,0.006247997283935547,10243.282301762954
A,0.006524562835693359,9809.0863114814
B,0.0031855106353759766,20090.970436344585
B,0.003105640411376953,20607.66589897129
A,0.007719278335571289,8290.93047533743
B,0.009098291397094727,7034.287780718535
B,0.002837657928466797,22553.81078810284
B,0.0022954940795898438,27880.70793518903
A,0.008728981018066406,7331.898175461597
B,0.008913516998291016,7180.106349970577
A,0.007979631423950195,8020.420568287072
B,0.008040189743041992,7960.0111496604695
B,0.005796194076538086,11041.728271152975
B,0.010224580764770508,6259.425346857875
B,0.0069599151611328125,9195.514387503426
B,0.0016753673553466797,38200.57720222001
B,0.0041351318359375,15477.136531365313
B,0.00675654411315918,9472.298105084865
B,0.0038819313049316406,16486.63898783933
B,0.002777099609375,23045.626373626375
B,0.00503087043762207,12721.456613430642
B,0.00201416015625,31775.030303030304
B,0.026444673538208008,2420.1471009854217
B,0.00731658935546875,8747.24504692388
A,0.001447916030883789,44201.45825786267
B,0.004251956939697266,15051.892789054615
A,0.00700831413269043,9132.010750127572
A,0.004735231399536133,13515.7069633956
B,0.003027677536010742,21138.314512953777
B,0.004933834075927734,12971.656325504977
B,0.0040090084075927734,15964.047338685697
B,0.002565622329711914,24945.214756992846
B,0.003854513168334961,16603.912661594608
B,0.0025064945220947266,25533.668410539332
A,0.005144596099853516,12440.238020205765
B,0.0029397010803222656,21770.92100567721
B,0.003316640853881836,19296.632592912083
A,0.003296375274658203,19415.265152611024
A,0.004488468170166016,14258.762137469457
A,0.002557516098022461,25024.28041390883
B,0.0013866424560546875,46154.65199449794
B,0.004034519195556641,15863.1045975653
B,0.007586956024169922,8435.53063918044
A,0.005117893218994141,12505.145625640547
B,0.002514362335205078,25453.76977052911
B,0.008408546447753906,7611.303618010661
B,0.005068063735961914,12628.096909253423
A,0.007967233657836914,8032.901098243409
B,0.0017628669738769531,36304.49770083852
A,0.0010058879852294922,63625.374733349134
B,0.0026030540466308594,24586.504488001465
A,0.0015835762023925781,40414.853357422464
A,0.007742881774902344,8265.65636162089
B,0.005139350891113281,12452.934496195954
A,0.008691549301147461,7363.474310794129
A,0.0047452449798583984,13487.18565040446
B,0.003509521484375,18236.104347826087
A,0.0030629634857177734,20894.796917568303
B,0.003409862518310547,18769.085162914278
A,0.0018396377563476562,34789.4577501296
A,0.0025610923767089844,24989.336808787935
A,0.003300905227661133,19388.620873961718
A,0.0030329227447509766,21101.757409008726
B,0.003383636474609375,18914.561443066515
A,0.006097078323364258,10496.830876314863
A,0.0016644001007080078,38452.29279472855
B,0.0026726722717285156,23946.071008028546
B,0.0027844905853271484,22984.455518451923
B,0.0032906532287597656,19449.025938269817
A,0.0010437965393066406,61314.631338510735
B,0.003592967987060547,17812.571731917717
A,0.0018222332000732422,35121.739631034936
B,0.0023031234741210938,27788.349482401656
A,0.002359628677368164,27122.911589370517
B,0.0029234886169433594,21891.653563855816
B,0.0053637027740478516,11932.055651864694
A,0.0016906261444091797,37855.79692568044
A,0.007567167282104492,8457.590220233782
A,0.00790548324584961,8095.646782073708
A,0.008205175399780273,7799.955135841929
A,0.007830142974853516,8173.5416844284755
A,0.0017404556274414062,36771.9802739726
A,0.0019698143005371094,32490.37230694747
A,0.0025000572204589844,25599.41407591074
A,0.001270294189453125,50382.03003003003
A,0.005274772644042969,12133.224371723016
A,0.004291534423828125,14913.08088888889
A,0.0027027130126953125,23679.90966831334
A,0.003059864044189453,20915.961976001247
A,0.003404378890991211,18799.317599271657
A,0.009238719940185547,6927.366606451613
A,0.001676797866821289,38167.987487558654
A,0.001180410385131836,54218.43183195314
A,0.009056568145751953,7066.6944663823515
A,0.007533073425292969,8495.868337764274
A,0.0030863285064697266,20736.61305523368
A,0.003513336181640625,18216.304017372422
A,0.002404928207397461,26612.02101715079
A,0.00365447998046875,17512.751565762002
A,0.004251956939697266,15051.892789054615
A,0.007666587829589844,8347.911929344446
A,0.0038607120513916016,16577.25288704996
A,0.004857540130615234,13175.392951801316
A,0.00867152214050293,7380.480492700228
A,0.0019774436950683594,32365.01760308657
A,0.002674579620361328,23928.994116598325
A,0.0012967586517333984,49353.82533553962
A,0.0051310062408447266,12473.186933692672
A,0.003610849380493164,17724.361571475736
A,0.009315967559814453,6869.925167630649
A,0.008945941925048828,7154.08176536432
A,0.0012691020965576172,50429.35487507045
A,0.008123397827148438,7878.476637708382
A,0.004777193069458008,13396.988371512702
