node,delay,bandwidth
C,0.008506059646606445,7524.047873980436
C,0.007730722427368164,8278.657085582112
A,0.010890007019042969,5876.947543567738
C,0.008218526840209961,7787.283687737518
C,0.008351325988769531,7663.453694187507
C,0.008466243743896484,7559.43272317657
B,0.004355192184448242,14695.103520008759
A,0.007071971893310547,9049.809722877757
C,0.008337259292602539,7676.383539706597
A,0.006963491439819336,9190.791796487143
C,0.007770538330078125,8236.237604320078
C,0.02008676528930664,3186.177519287834
B,0.006941080093383789,9220.467007865902
A,0.00571894645690918,11190.872389210823
A,0.007987737655639648,8012.281168850551
B,0.007862091064453125,8140.327996118389
B,0.009286880493164062,6891.442185253645
A,0.006693124771118164,9562.050938624301
A,0.006485462188720703,9868.2249834571
B,0.0075724124908447266,8451.731872422153
B,0.002201557159423828,29070.333116742473
B,0.016002178192138672,3999.4555260883817
C,0.002450227737426758,26120.021017806754
B,0.007995843887329102,8004.1582729522615
B,0.007566690444946289,8458.123200050415
A,0.0064640045166015625,9900.983180879315
A,0.006417512893676758,9972.71077757551
B,0.009776115417480469,6546.567554384938
C,0.004903316497802734,13052.390158514052
B,0.008322715759277344,7689.797639509568
C,0.008540868759155273,7493.38291042068
B,0.003917217254638672,16338.128788800974
C,0.007734537124633789,8274.574026694614
C,0.012009382247924805,5329.166703063271
C,0.00860738754272461,7435.473270178937
B,0.009445667266845703,6775.593316169418
C,0.0077266693115234375,8282.999753147371
A,0.0063631534576416016,10057.906103638203
C,0.00942850112915039,6787.929398674961
C,0.009152650833129883,6992.509729349554
A,0.007578134536743164,8445.350196633632
C,0.009064674377441406,7060.37496054708
C,0.008092164993286133,7908.884711705607
B,0.0044460296630859375,14394.865722865723
C,0.009406089782714844,6804.102605698064
C,0.008967161178588867,7137.15285421818
C,0.008823156356811523,7253.640014051396
C,0.0075991153717041016,8422.032943243497
C,0.0077838897705078125,8222.110267091399
C,0.007621049880981445,8397.793086188018
B,0.002769947052001953,23105.134790841796
C,0.008806705474853516,7267.1897774649415
B,0.009248971939086914,6919.687984945737
C,0.009489297866821289,6744.4399889450015
B,0.0038106441497802734,16795.060752049052
C,0.009299516677856445,6882.078092552237
B,0.00792384147644043,8076.890506995637
C,0.00893712043762207,7161.143283980259
A,0.008107423782348633,7893.999588295839
B,0.008479118347167969,7547.954560791812
B,0.008055448532104492,7944.9331399650755
C,0.004076480865478516,15699.81611884431
B,0.008899450302124023,7191.455407613792
A,0.00816798210144043,7835.472605738638
A,0.007843494415283203,8159.628427260016
A,0.006548404693603516,9773.372751765819
C,0.008921384811401367,7173.774178893075
C,0.009245634078979492,6922.186131669202
B,0.0045623779296875,14027.772575250836
A,0.008111000061035156,7890.5189888301
C,0.009032011032104492,7085.908085420901
C,0.009077072143554688,7050.731666316453
B,0.008750438690185547,7313.919023486458
C,0.009160280227661133,6986.685822857292
C,0.0074536800384521484,8586.362665131306
B,0.008803606033325195,7269.7483006093435
B,0.008728742599487305,7332.098440359455
C,0.007986307144165039,8013.716332805923
A,0.0075266361236572266,8503.134594063797
A,0.006582736968994141,9722.399710249909
B,0.007881641387939453,8120.136003387985
B,0.009362459182739258,6835.810843158726
C,0.009065866470336914,7059.446574621959
C,0.008817672729492188,7258.150984209388
C,0.008906126022338867,7186.06494445188
C,0.007689476013183594,8323.063872007937
B,0.007512807846069336,8518.785693884674
B,0.008027076721191406,7973.014613282642
C,0.008097410202026367,7903.761622942614
C,0.009380340576171875,6822.779991866612
A,0.007529735565185547,8499.63447533405
C,0.007652997970581055,8362.735786161562
C,0.008486509323120117,7541.380980474786
C,0.007669687271118164,8344.538406540458
C,0.00781869888305664,8185.505153381716
C,0.009136438369750977,7004.917825735237
A,0.007616519927978516,8402.787704250923
A,0.00806283950805664,7937.650245431427
B,0.009088993072509766,7041.484077435602
A,0.009572029113769531,6686.147653681379
B,0.00903940200805664,7080.114364087144
B,0.008304119110107422,7707.0185472294
B,0.007550716400146484,8476.01692453426
A,0.008999347686767578,7111.626556456314
B,0.008901834487915039,7189.529314085224
A,0.009305715560913086,6877.493684507187
A,0.008701801300048828,7354.799057482602
A,0.00949859619140625,6737.837751004016
B,0.0077974796295166016,8207.780339397646
A,0.007946491241455078,8053.869066906691
B,0.007695436477661133,8316.617281655668
A,0.007712125778198242,8298.619841098092
B,0.007806539535522461,8198.254772012338
B,0.008759498596191406,7306.354273271639
B,0.00742650032043457,8617.787280490546
A,0.007871866226196289,8130.219462701033
B,0.007619142532348633,8399.895359389178
B,0.007928133010864258,8072.518449463207
A,0.008612871170043945,7430.739266435986
B,0.007719278335571289,8290.93047533743
B,0.007747650146484375,8260.569177744954
B,0.003598451614379883,17785.42741668323
B,0.009178638458251953,6972.71172528443
A,0.009099245071411133,7033.5505305908555
B,0.008510589599609375,7520.0430300313765
B,0.008796215057373047,7275.856670461321
A,0.009279012680053711,6897.285541766232
A,0.009189367294311523,6964.570894844719
A,0.007512092590332031,8519.596800812493
B,0.008141756057739258,7860.712055989927
B,0.007829427719116211,8174.288376625354
A,0.0064203739166259766,9968.266775595084
B,0.007800102233886719,8205.020662672698
B,0.009170055389404297,6979.238105142738
B,0.01759624481201172,3637.1396672267088
A,0.0074787139892578125,8557.621015047182
A,0.008575677871704102,7462.966888153688
A,0.009150266647338867,6994.331691810626
A,0.009194612503051758,6960.597847789446
A,0.008742809295654297,7320.301499863649
B,0.008237361907958984,7769.477742402316
B,0.009074926376342773,7052.398812495074
B,0.009069204330444336,7056.848392439339
B,0.009095191955566406,7036.684911397714
A,0.009025096893310547,7091.33660907698
B,0.009343624114990234,6849.5906098494515
A,0.009514570236206055,6726.525571954795
B,0.009704828262329102,6594.655595135733
A,0.0050487518310546875,12676.400453343407
A,0.00912022590637207,7017.370036337019
A,0.00908350944519043,7045.7349536733245
A,0.0077533721923828125,8254.472816728166
A,0.009068012237548828,7057.77609507283
B,0.008870840072631836,7214.649286424597
A,0.008348941802978516,7665.642126906163
A,0.008911848068237305,7181.450975146473
A,0.007941246032714844,8059.188663384172
B,0.009111881256103516,7023.796535663823
B,0.008944034576416016,7155.607399904035
B,0.008536100387573242,7497.568807083206
B,0.008977174758911133,7129.191724430988
A,0.00923609733581543,6929.3336430986865
B,0.00903463363647461,7083.851163772629
B,0.008570194244384766,7467.742057530741
A,0.009511232376098633,6728.886170506104
A,0.00810551643371582,7895.8571638674
A,0.007327079772949219,8734.721332812704
A,0.007677793502807617,8335.728224078503
A,0.008713245391845703,7345.139167077108
A,0.009120702743530273,7017.003162985231
A,0.009740829467773438,6570.282357548463
A,0.009294271469116211,6885.961983428674
A,0.009182453155517578,6969.8150283013965
A,0.00883793830871582,7241.5078906903345
A,0.005274534225463867,12133.77281562175
A,0.002953767776489258,21667.24158527726
A,0.008775949478149414,7292.65820859029
A,0.008119583129882812,7882.178059666432
A,0.009216785430908203,6943.852656629934
A,0.002555370330810547,25045.293524911365
A,0.008033514022827148,7966.625790176584
A,0.008613109588623047,7430.533576925206
A,0.007585048675537109,8437.651851386183
A,0.00915217399597168,6992.874045900956
