node,delay,bandwidth
C,0.00795292854309082,8047.350061456366
C,0.008006572723388672,7993.432672264904
A,0.007849931716918945,8152.937160212605
C,0.002422332763671875,26420.812598425196
C,0.002009868621826172,31842.87734282325
A,0.009097099304199219,7035.209560750603
B,0.0079345703125,8065.969230769231
C,0.008075475692749023,7925.229724543119
B,0.008824825286865234,7252.268222834603
C,0.0075664520263671875,8458.389715149988
C,0.009076118469238281,7051.472522853841
B,0.005370616912841797,11916.694308798722
C,0.009269237518310547,6904.55928802922
C,0.012717485427856445,5032.441386550683
A,0.007401466369628906,8646.935188764335
B,0.008791208267211914,7280.000433921839
B,0.0072307586669921875,8851.076760749143
A,0.0037047863006591797,17274.950511615934
A,0.006520509719848633,9815.183589893597
C,0.00828862190246582,7721.428333093629
B,0.007657051086425781,8358.309129405903
B,0.007980585098266602,8019.462133659965
B,0.0076580047607421875,8357.268244084682
B,0.007810354232788086,8194.250618150738
A,0.0070056915283203125,9135.429349305745
B,0.0075070858001708984,8525.278876996856
A,0.006595611572265625,9703.421631000578
B,0.0022134780883789062,28913.771650150797
A,0.006622314453125,9664.294930875576
A,0.007155418395996094,8944.270825003332
B,0.00771331787109375,8297.337289812067
B,0.00826263427734375,7745.713758079409
A,0.007165670394897461,8931.474164032606
B,0.007597446441650391,8423.883010104813
B,0.00812077522277832,7881.020991750095
A,0.007501363754272461,8531.781966118933
B,0.007738590240478516,8270.240187318997
A,0.007748603820800781,8259.552492307692
A,0.007760286331176758,8247.118375372514
B,0.009013175964355469,7100.7156914612215
A,0.007501363754272461,8531.781966118933
B,0.009257078170776367,6913.628557447138
A,0.007662296295166016,8352.587466550502
B,0.008242130279541016,7764.982817471797
B,0.007378578186035156,8673.757787256043
B,0.005645751953125,11335.956756756757
B,0.007880449295043945,8121.364354218982
B,0.007738351821899414,8270.49499337585
A,0.007660627365112305,8354.407145747098
A,0.006313323974609375,10137.290634441088
A,0.0072863101959228516,8783.595301200878
B,0.008984804153442383,7123.138012471806
A,0.006620645523071289,9666.731103028556
B,0.009734392166137695,6574.627250238801
A,0.007571697235107422,8452.530260091946
A,0.0074405670166015625,8601.495001281723
B,0.009185314178466797,6967.644084514354
A,0.007437944412231445,8604.527871269673
B,0.00839996337890625,7619.080835603996
A,0.004177570343017578,15319.909599360804
B,0.00737309455871582,8680.208763136621
A,0.007241964340209961,8837.381267489713
A,0.007463693618774414,8574.84286855135
A,0.0072476863861083984,8830.404158031513
A,0.006555795669555664,9762.354293195622
B,0.009215831756591797,6944.571221607078
B,0.009022712707519531,7093.210442870733
A,0.008184671401977539,7819.495353782516
A,0.0074312686920166016,8612.257563604864
B,0.0017216205596923828,37174.27724691871
A,0.007814645767211914,8189.75061781127
A,0.0075681209564208984,8456.524462086129
B,0.009298563003540039,6882.783928617215
A,0.00775599479675293,8251.681657495927
A,0.006231546401977539,10270.323908635268
A,0.003927946090698242,16293.502640364188
A,0.007741451263427734,8267.183738835849
B,0.008545875549316406,7488.992746345274
A,0.00649571418762207,9852.65024775188
A,0.008074760437011719,7925.9317349710645
A,0.0075225830078125,8507.71602434077
B,0.009127616882324219,7011.687806916728
A,0.007744789123535156,8263.620736362516
A,0.007848739624023438,8154.175455650061
A,0.008120298385620117,7881.483778149682
A,0.007682323455810547,8330.812984917138
B,0.00924825668334961,6920.223150296468
A,0.008229494094848633,7776.905756583712
A,0.0073566436767578125,8699.619393310863
B,0.0077474117279052734,8260.823388213572
B,0.009099006652832031,7033.734828634315
A,0.007622480392456055,8396.217071721247
A,0.006355762481689453,10069.602220721734
A,0.0065996646881103516,9697.462374914201
B,0.008712530136108398,7345.742166762444
B,0.009963035583496094,6423.7449985641815
A,0.007760763168334961,8246.611655555897
B,0.009499311447143555,6737.330421905981
A,0.002134084701538086,29989.4376047369
A,0.0016124248504638672,39691.772290403664
A,0.006455659866333008,9913.781290394061
B,0.0075762271881103516,8447.476350819776
A,0.006906270980834961,9266.940173300653
A,0.008550882339477539,7484.607723407222
B,0.0076901912689208984,8322.289753526586
B,0.008006811141967773,7993.1946520561
A,0.006268978118896484,10209.000380314901
B,0.007343769073486328,8714.87098240374
B,0.0074079036712646484,8639.421196614207
B,0.009015560150146484,7098.837890728301
B,0.007353782653808594,8703.00402023084
B,0.009035348892211914,7083.290392379344
A,0.00630497932434082,10150.707354887503
B,0.005710601806640625,11207.225116900468
A,0.0030908584594726562,20706.22153656279
B,0.008896112442016602,7194.153672982607
A,0.0067899227142333984,9425.7332069244
B,0.00835275650024414,7662.141234229605
B,0.007172346115112305,8923.161120898847
B,0.007340669631958008,8718.5506512066
