node,delay,bandwidth
A,0.002767324447631836,23127.031618850695
C,0.002237081527709961,28608.702547159755
C,0.005629062652587891,11369.56611605252
B,0.003409862518310547,18769.085162914278
C,0.0030956268310546875,20674.326555760937
C,0.00215911865234375,29641.72438162544
C,0.0019953250885009766,32074.973831999043
B,0.007506608963012695,8525.820422423376
A,0.0016298294067382812,39267.91339964892
C,0.04000043869018555,1599.9824525850252
B,0.007716178894042969,8294.260783586702
C,0.0026907920837402344,23784.818004607478
C,0.008600711822509766,7441.244552863558
A,0.002935647964477539,21800.979127751158
C,0.0013890266418457031,46075.43014074837
C,0.0024652481079101562,25960.87582205029
C,0.0028014183044433594,22845.570723404257
C,0.0010907649993896484,58674.41661202186
C,0.0011188983917236328,57199.11698274025
C,0.003278970718383789,19518.320075619864
C,0.007819890975952148,8184.2573249184425
B,0.0028104782104492188,22771.925347811335
C,0.007968425750732422,8031.69935970319
C,0.004863739013671875,13158.600784313725
B,0.0025777816772460938,24827.54864964854
A,0.0031032562255859375,20623.498463429623
C,0.002764463424682617,23150.96645105649
C,0.0031070709228515625,20598.178023327193
A,0.007170200347900391,8925.831482343552
C,0.010090112686157227,6342.842938493892
B,0.0038328170776367188,16697.900970390645
C,0.006510496139526367,9830.280001464826
B,0.007491350173950195,8543.18627669393
A,0.0024709701538085938,25900.75800849093
A,0.0015304088592529297,41818.89016980838
B,0.002763986587524414,23154.96040714224
A,0.001524209976196289,41988.965430940094
B,0.007050752639770508,9077.045142528657
B,0.003201723098754883,19989.23642862462
A,0.0017735958099365234,36084.884527490256
B,0.0014693737030029297,43555.972091513875
B,0.0013165473937988281,48611.99855124955
B,0.007672309875488281,8341.686016159105
A,0.0037353038787841797,17133.81349332993
A,0.0013048648834228516,49047.22382605518
B,0.0017268657684326172,37061.3635234019
A,0.0009236335754394531,69291.54775425917
B,0.0014827251434326172,43163.76523556842
B,0.00470280647277832,13608.895107731305
B,0.0035886764526367188,17833.872973691203
B,0.0031783580780029297,20136.183032030607
A,0.0018188953399658203,35186.19163717394
A,0.0013837814331054688,46250.07856650586
B,0.004897594451904297,13067.639762437931
B,0.002333402633666992,27427.75682027179
A,0.00220489501953125,29026.32525951557
B,0.0047876834869384766,13367.633882774762
B,0.007319450378417969,8743.825928338762
B,0.004790306091308594,13360.315349392793
A,0.0023305416107177734,27461.427723785167
B,0.0010123252868652344,63220.785680640605
B,0.002450227737426758,26120.021017806754
A,0.006387948989868164,10018.865225991864
A,0.006634712219238281,9646.236021273537
A,0.0020227432250976562,31640.199905704856
B,0.008022069931030273,7977.99078669718
A,0.006176471710205078,10361.902879641782
B,0.003806591033935547,16812.943504948016
A,0.0023927688598632812,26747.255480271026
A,0.0022993087768554688,27834.452094566568
B,0.00484156608581543,13218.863249125918
A,0.012873649597167969,4971.39521446033
B,0.008227825164794922,7778.483222254419
A,0.0024194717407226562,26452.055183287346
B,0.007651805877685547,8364.038636505265
B,0.0023376941680908203,27377.40499745028
B,0.00766301155090332,8351.807846675585
B,0.0027091503143310547,23623.643052010913
B,0.008059024810791016,7941.407490681025
A,0.007723331451416016,8286.579490029018
A,0.002872467041015625,22280.499335989374
B,0.008044004440307617,7956.2362844186255
B,0.007985830307006836,8014.194835050008
B,0.004339456558227539,14748.390527992968
B,0.007788896560668945,8216.825002295755
B,0.0032596588134765625,19633.95669982446
B,0.0016651153564453125,38435.775486827035
B,0.004266262054443359,15001.422599754107
B,0.0017085075378417969,37459.59475300028
A,0.007876396179199219,8125.543528272188
B,0.0036573410034179688,17499.0518904824
B,0.008834123611450195,7244.634874369147
A,0.008081674575805664,7919.150839307314
A,0.003994941711425781,16020.258772976844
B,0.003900289535522461,16409.03820526927
B,0.003886699676513672,16466.412464728255
B,0.003217935562133789,19888.527524635105
B,0.007115840911865234,8994.017824834149
B,0.004401683807373047,14539.89036940743
A,0.002767801284790039,23123.047290894996
B,0.0025529861450195312,25068.68285394098
B,0.00770258903503418,8308.894542978302
A,0.0019860267639160156,32225.144777911166
B,0.0063419342041015625,10091.558496240601
B,0.0022687911987304688,28208.854140395124
B,0.008760690689086914,7305.360076200844
B,0.002599954605102539,24615.814397065566
B,0.0027551651000976562,23229.097957770857
A,0.003336668014526367,19180.81143265452
A,0.0010826587677001953,59113.7317771416
B,0.007854700088500977,8147.987737137653
B,0.0029218196868896484,21904.157976336188
A,0.005633831024169922,11359.94312314854
B,0.002557992935180664,25019.615621213532
B,0.006287336349487305,10179.19138447537
A,0.0041425228118896484,15449.522647482014
B,0.00292205810546875,21902.370757180157
B,0.008385896682739258,7631.86125721434
B,0.001071929931640625,59705.39501779359
B,0.0025603771209716797,24996.317720458144
B,0.006201267242431641,10320.471203383315
A,0.004338741302490234,14750.821848554786
A,0.005661725997924805,11303.97338611193
A,0.008334875106811523,7678.579364398295
A,0.002791881561279297,22923.60853970965
A,0.0028688907623291016,22308.273580985624
A,0.001834869384765625,34879.866943866946
A,0.009023904800415039,7092.273402203493
A,0.007828474044799805,8175.284178468098
A,0.008658647537231445,7391.4545804994905
A,0.0077402591705322266,8268.456984444787
A,0.0024285316467285156,26353.37286471628
A,0.007616758346557617,8402.52468150374
A,0.0016436576843261719,38937.548012764724
A,0.003063678741455078,20889.918754863815
A,0.008867740631103516,7217.170941549713
A,0.004492282867431641,14246.654070693132
A,0.007686138153076172,8326.678329921211
A,0.006911277770996094,9260.226852490685
A,0.0074803829193115234,8555.71174501992
A,0.002651691436767578,24135.5382125517
A,0.005506038665771484,11623.601628128517
A,0.002668619155883789,23982.440453855088
A,0.007642269134521484,8374.476071629126
A,0.009218215942382812,6942.775087937099
A,0.008827447891235352,7250.113598919649
A,0.009425640106201172,6789.989780948044
A,0.005474090576171875,11691.439721254355
A,0.0032787322998046875,19519.73938336242
A,0.004929780960083008,12982.321226483533
A,0.003030538558959961,21118.358587050585
A,0.0026655197143554688,24010.32701252236
A,0.0034296512603759766,18660.789433437607
A,0.008538007736206055,7495.893887353048
A,0.007895231246948242,8106.159021591424
A,0.002620697021484375,24420.98398835517
A,0.004425048828125,14463.11724137931
A,0.0022857189178466797,27999.943256493167
A,0.008067846298217773,7932.724253080764
A,0.009166955947875977,6981.59785690135
A,0.008469820022583008,7556.240844475721
A,0.008393049240112305,7625.3573843138365
A,0.009416341781616211,6796.694670211419
A,0.011578083038330078,5527.6853506857215
A,0.0038182735443115234,16761.50209178895
A,0.00937509536743164,6826.597222928641
A,0.008579015731811523,7460.063252091265
