node,delay,bandwidth
C,0.008171558380126953,7832.043414833402
C,0.0022125244140625,28926.23448275862
C,0.0023345947265625,27413.75163398693
C,0.00237274169921875,26973.016077170418
C,0.0023260116577148438,27514.90938909389
C,0.006185770034790039,10346.327076507998
C,0.0031425952911376953,20365.333131021926
A,0.0011925697326660156,53665.62495001999
A,0.013137340545654297,4871.610032303728
B,0.009250164031982422,6918.796226609619
A,0.02338433265686035,2736.8751949918947
B,0.00903940200805664,7080.114364087144
B,0.02199101448059082,2910.279562431562
A,0.002552032470703125,25078.050822122572
B,0.00763702392578125,8380.227772227772
B,0.002275228500366211,28129.04285863984
B,0.007727146148681641,8282.488614625116
B,0.007942676544189453,8057.737167557183
B,0.033818960189819336,1892.4295614288635
A,0.007093667984008789,9022.130743118341
A,0.002171754837036133,29469.256339883632
B,0.0019295215606689453,33168.84418633387
B,0.008052587509155273,7947.755914137676
B,0.007828235626220703,8175.533166839252
B,0.0023407936096191406,27341.154613974333
A,0.0028672218322753906,22321.2586063529
A,0.0016984939575195312,37680.440202133635
B,0.0039365291595458984,16257.976863908909
B,0.002224445343017578,28771.217148981777
B,0.009360313415527344,6837.377890983189
B,0.0025513172149658203,25085.08139426222
B,0.002301931381225586,27802.74013464526
A,0.004099845886230469,15610.342870434984
B,0.006401538848876953,9997.596126629423
B,0.003111600875854492,20568.190636732816
B,0.0041561126708984375,15399.005048187242
B,0.0025238990783691406,25357.590780275837
A,0.0026848316192626953,23837.621525619394
B,0.002916574478149414,21943.550723452954
B,0.005236148834228516,12222.723613514252
B,0.009123802185058594,7014.6194209261
A,0.008057832717895508,7942.58235938101
A,0.014212846755981445,4502.968412930066
B,0.003624439239501953,17657.903960005264
A,0.0017092227935791016,37443.91909610824
B,0.0019762516021728516,32384.540475328748
B,0.007855892181396484,8146.751320182094
B,0.009155988693237305,6989.960575996667
A,0.008879661560058594,7207.4819031253355
B,0.0021207332611083984,30178.241259134345
B,0.008948326110839844,7152.175636789939
B,0.00262451171875,24385.488372093023
A,0.008319854736328125,7692.441999082989
B,0.007853031158447266,8149.719351508896
B,0.003715038299560547,17227.278654858168
A,0.002796649932861328,22884.523103154304
B,0.004748344421386719,13478.382004418558
B,0.0020608901977539062,31054.541416011107
B,0.002368450164794922,27021.890074491646
B,0.00784754753112793,8155.414127297585
B,0.007848739624023438,8154.175455650061
A,0.008550643920898438,7484.8164175775155
B,0.004384517669677734,14596.81653072322
B,0.0075190067291259766,8511.762564606652
A,0.007798910140991211,8206.274831096573
B,0.008229494094848633,7776.905756583712
A,0.0020949840545654297,30549.15852964607
A,0.002490997314453125,25692.52067381317
B,0.002638578414916992,24255.485316707327
B,0.006394624710083008,10008.405950561128
B,0.002768278121948242,23119.06433554388
B,0.0018320083618164062,34934.33836543467
B,0.0027284622192382812,23456.436211114993
A,0.007674217224121094,8339.612774947185
B,0.006272792816162109,10202.79194222729
B,0.00908041000366211,7048.139893924276
A,0.004424571990966797,14464.675934906778
B,0.001963376998901367,32596.898117789922
B,0.002273082733154297,28155.59639186071
A,0.0024614334106445312,26001.10964742348
B,0.003048419952392578,20994.482715470047
A,0.0023658275604248047,27051.844804998487
A,0.002707242965698242,23640.286745926904
B,0.002573251724243164,24871.255072732325
A,0.004150867462158203,15418.463871338312
B,0.004376888275146484,14622.26037694738
B,0.004906177520751953,13044.778695694431
B,0.002564668655395508,24954.490657246442
B,0.0010249614715576172,62441.37148173994
A,0.004414558410644531,14497.48628213437
A,0.0023932456970214844,26741.926280135485
A,0.0051882266998291016,12335.621340931024
A,0.0024559497833251953,26059.164741287255
A,0.0077495574951171875,8258.536057100664
A,0.005109548568725586,12525.568382250012
A,0.003115415573120117,20543.0057396495
A,0.002825498580932617,22650.869631254747
A,0.002069711685180664,30922.181315516646
A,0.002968311309814453,21561.08080321285
A,0.007531166076660156,8498.020007597823
A,0.008401155471801758,7617.999716207396
A,0.007765531539916992,8241.547880015965
A,0.009156227111816406,6989.77856473284
A,0.00605463981628418,10570.405827918881
A,0.007647514343261719,8368.73226088041
A,0.0027337074279785156,23411.429966858537
A,0.003075122833251953,20812.176771592494
A,0.002749204635620117,23279.46023762033
A,0.009244203567504883,6923.257318236918
A,0.0020012855529785156,31979.444365022635
A,0.00789642333984375,8104.935265700483
A,0.008402347564697266,7616.918903580955
A,0.0030527114868164062,20964.9684473602
A,0.007634162902832031,8383.368394753279
A,0.007754802703857422,8252.950132201931
A,0.008441925048828125,7581.209218255762
A,0.008697986602783203,7358.024669700126
A,0.007750034332275391,8258.02793330462
A,0.009034156799316406,7084.225060698828
A,0.00775146484375,8256.503937007874
A,0.007729053497314453,8280.444691220926
A,0.002315521240234375,27639.56507413509
A,0.00870966911315918,7348.155155894993
A,0.004773378372192383,13407.69472054343
A,0.0045013427734375,14217.979661016949
A,0.008111000061035156,7890.5189888301
A,0.0019752979278564453,32400.175739287868
A,0.00403594970703125,15857.482041587902
A,0.0049381256103515625,12960.38315952105
A,0.009824752807617188,6514.158804115706
A,0.0017027854919433594,37585.47409689163
A,0.0020384788513183594,31395.959766081873
A,0.00440216064453125,14538.315424610051
A,0.0031332969665527344,20425.7689849338
A,0.008840799331665039,7239.1644238289155
A,0.00778508186340332,8220.851254096102
