node,delay,bandwidth
C,0.009449005126953125,6773.1998385143315
C,0.009054422378540039,7068.369170813914
A,0.009215116500854492,6945.110242943261
C,0.008141517639160156,7860.942251376362
A,0.008080244064331055,7920.55283113511
C,0.007800102233886719,8205.020662672698
B,0.00764155387878418,8375.25992948738
C,0.008031129837036133,7968.990826777497
C,0.02548074722290039,2511.7002825757436
A,0.007813453674316406,8191.000122055413
B,0.009081125259399414,7047.584762004778
C,0.009001731872558594,7109.742981248013
B,0.008446693420410156,7576.929434345715
C,0.009058952331542969,7064.834614169913
C,0.007822990417480469,8181.014750700963
A,0.007981061935424805,8018.983002240478
C,0.007758378982543945,8249.145877508374
A,0.009223461151123047,6938.826862430854
C,0.008470296859741211,7555.815464294762
C,0.00942540168762207,6790.161535932006
C,0.009164094924926758,6983.777506048859
C,0.009331226348876953,6858.691195257806
C,0.0025780200958251953,24825.252566355313
A,0.009211540222167969,6947.8066052386375
A,0.008102178573608398,7899.110025601036
A,0.009161710739135742,6985.5949202383745
C,0.007792472839355469,8213.053971362135
C,0.008291244506835938,7718.985967333793
A,0.008240222930908203,7766.780163185001
C,0.008291006088256836,7719.207936736161
B,0.009163379669189453,6984.322631003799
C,0.008641242980957031,7406.341904867012
C,0.007845640182495117,8157.396784878597
B,0.009441137313842773,6778.84431425036
B,0.028041601181030273,2282.32330910173
A,0.005265235900878906,12155.200869407716
C,0.008389472961425781,7628.607934523133
B,0.009086132049560547,7043.701285751771
C,0.00796651840209961,8033.622314000119
C,0.007703304290771484,8308.123057876819
C,0.008616447448730469,7427.655118981737
A,0.008128881454467773,7873.161929901745
C,0.008674383163452148,7378.0462303823215
C,0.009149551391601562,6994.878465707734
C,0.0024132728576660156,26520.001580715274
C,0.0023331642150878906,27430.559574902923
B,0.008487462997436523,7540.533610494676
C,0.007936477661132812,8064.030761836097
C,0.008375406265258789,7641.420364940647
A,0.009281396865844727,6895.513781499653
C,0.009075403213500977,7052.028267437278
C,0.008728504180908203,7332.29871619776
C,0.008861541748046875,7222.2195436935
A,0.009223461151123047,6938.826862430854
C,0.0050106048583984375,12772.909021697755
B,0.008517742156982422,7513.728265129038
C,0.009095430374145508,7036.500458727621
C,0.008069515228271484,7931.083614016427
C,0.0069119930267333984,9259.268600600186
B,0.010596990585327148,6039.450491596734
B,0.009035825729370117,7082.916594105385
C,0.009138107299804688,7003.638488833229
C,0.009245872497558594,6922.0076328004125
C,0.007399320602416992,8649.442758176252
B,0.008829116821289062,7248.743141067185
B,0.008778095245361328,7290.875550002716
A,0.008969306945800781,7135.445401382243
C,0.008039474487304688,7960.719335705812
C,0.009537220001220703,6710.550872456377
B,0.009335994720458984,6855.188109709383
A,0.008706092834472656,7351.173622521635
A,0.009315729141235352,6870.100990453766
B,0.009192466735839844,6962.222637203029
A,0.008732795715332031,7328.695424265589
A,0.009099721908569336,7033.1819634763015
A,0.00773167610168457,8277.635943137315
A,0.009146690368652344,6997.0664164320715
C,0.009789228439331055,6537.798192844443
C,0.008712053298950195,7346.144221559344
C,0.009052276611328125,7070.044669195112
C,0.008390665054321289,7627.52410990822
B,0.007614850997924805,8404.629324650114
C,0.00897979736328125,7127.109600679694
A,0.009119272232055664,7018.1038981411275
C,0.008440971374511719,7582.065755281889
C,0.008172035217285156,7831.586416151243
C,0.008989334106445312,7119.548482919584
B,0.008772611618041992,7295.432966435657
B,0.007554769515991211,8471.469561649888
B,0.0077059268951416016,8305.295504470778
A,0.008742570877075195,7320.501131746161
B,0.008918046951293945,7176.459189947868
A,0.009089946746826172,7040.745318155589
C,0.008403539657592773,7615.8383975941215
C,0.007957935333251953,8042.2870153993645
C,0.008830785751342773,7247.373201220335
C,0.009103059768676758,7030.6030748277935
B,0.0077435970306396484,8264.892884633147
B,0.009243249893188477,6923.971626815239
C,0.0077860355377197266,8219.844321278746
C,0.007630586624145508,8387.297484768005
A,0.008997440338134766,7113.134135354285
A,0.009038448333740234,7080.861408599314
A,0.007489681243896484,8545.089959890494
C,0.009431123733520508,6786.04181307986
C,0.007633686065673828,8383.892060715847
B,0.009287118911743164,6891.26526840038
B,0.009163618087768555,6984.140913230129
C,0.008164644241333008,7838.675894291137
A,0.004354953765869141,14695.90802584036
C,0.009076833724975586,7050.916865855901
C,0.007853031158447266,8149.719351508896
B,0.007781267166137695,8224.881453564973
B,0.008222818374633789,7783.219461277508
B,0.009002208709716797,7109.366385931458
B,0.009463310241699219,6762.961201249622
B,0.009270668029785156,6903.493879230532
B,0.00886678695678711,7217.947190104867
C,0.008926630020141602,7169.5589327208145
A,0.009270906448364258,6903.316343062877
C,0.008701562881469727,7355.000575389758
C,0.009613513946533203,6657.2951738505035
B,0.00870823860168457,7349.362245037645
B,0.007605075836181641,8415.432190105963
C,0.009019851684570312,7095.4603510255865
C,0.009074687957763672,7052.584099626924
A,0.007946014404296875,8054.35237638022
C,0.008342504501342773,7671.5571432654115
B,0.009094715118408203,7037.053845750537
A,0.00934147834777832,6851.163982542559
B,0.008718252182006836,7340.920939645035
B,0.007720232009887695,8289.906303078966
B,0.009374380111694336,6827.118085404003
C,0.007032871246337891,9100.123940606143
B,0.008756160736083984,7309.139465228993
B,0.009120702743530273,7017.003162985231
B,0.009095430374145508,7036.500458727621
A,0.008917570114135742,7176.842927037938
C,0.004280805587768555,14950.457031467558
B,0.009063005447387695,7061.675111146187
C,0.008713960647583008,7344.536266382117
C,0.008907079696655273,7185.29553788913
C,0.008777379989624023,7291.469672687763
A,0.007987260818481445,8012.759499716426
C,0.007937431335449219,8063.061876727142
A,0.0051190853118896484,12502.233524288575
A,0.007746219635009766,8262.094675284703
A,0.009517192840576172,6724.671977553986
A,0.009050130844116211,7071.720962090677
A,0.007738351821899414,8270.49499337585
B,0.00942850112915039,6787.929398674961
A,0.0030164718627929688,21216.839709136897
C,0.00891733169555664,7177.034810972676
C,0.009007453918457031,7105.226469031233
A,0.008613824844360352,7429.916576711229
A,0.009271860122680664,6902.606289696315
C,0.008757829666137695,7307.746603871178
A,0.00773310661315918,8276.104701711114
C,0.008069038391113281,7931.55229878265
C,0.0077474117279052734,8260.823388213572
C,0.007939815521240234,8060.640682241306
B,0.00844264030456543,7580.566942475502
C,0.00930166244506836,6880.490490593121
A,0.007058143615722656,9067.540062153763
A,0.007332563400268555,8728.189107462202
A,0.008861303329467773,7222.413861759087
B,0.008610725402832031,7432.590984605161
B,0.00956106185913086,6693.817166226123
A,0.009095191955566406,7036.684911397714
B,0.009164571762084961,6983.414136684097
B,0.009162664413452148,6984.867841065806
B,0.003936290740966797,16258.96159903089
B,0.009041070938110352,7078.8074154162605
B,0.007595539093017578,8425.998367756922
A,0.009093046188354492,7038.345420697973
A,0.008304834365844727,7706.354778514627
A,0.009060382843017578,7063.7191726751225
B,0.009438753128051758,6780.556619262927
B,0.007941484451293945,8058.946711099103
B,0.009362459182739258,6835.810843158726
A,0.009268999099731445,6904.736888134373
A,0.009454488754272461,6769.271365527677
A,0.00950312614440918,6734.62595649665
A,0.009514570236206055,6726.525571954795
B,0.008508920669555664,7521.518002745944
B,0.009623050689697266,6650.697586839106
B,0.008766651153564453,7300.393146586892
B,0.007762908935546875,8244.332186732187
B,0.007873773574829102,8128.249992429977
A,0.009522438049316406,6720.9678517776665
B,0.009044170379638672,7076.381504718722
A,0.00907278060913086,7054.066747253903
A,0.008387088775634766,7630.776508044801
A,0.007596731185913086,8424.676144744688
B,0.008946418762207031,7153.700458373308
B,0.009085416793823242,7044.255806019892
A,0.009035348892211914,7083.290392379344
A,0.009586811065673828,6675.838249191744
B,0.009735822677612305,6573.661221990939
B,0.007540702819824219,8487.272543316049
B,0.00941324234008789,6798.932576870473
A,0.009287834167480469,6890.734572338022
A,0.009226083755493164,6936.854433160193
B,0.008783102035522461,7286.7194006351965
B,0.009358882904052734,6838.422988740001
B,0.00927591323852539,6899.590191744204
B,0.009201765060424805,6955.187355875113
A,0.0077478885650634766,8260.3149829215
B,0.008953332901000977,7148.17607115277
B,0.008757352828979492,7308.144510086848
B,0.009237527847290039,6928.260575558136
A,0.009019851684570312,7095.4603510255865
A,0.00922250747680664,6939.544387570446
B,0.008688926696777344,7365.696849961585
B,0.009136199951171875,7005.100626304802
A,0.008363008499145508,7652.74841063945
B,0.009324073791503906,6863.952541679452
B,0.009063959121704102,7060.932109319515
A,0.007651329040527344,8364.559890315344
B,0.007612705230712891,8406.998308800501
B,0.009104728698730469,7029.314339583115
A,0.009125471115112305,7013.33653821032
B,0.009117841720581055,7019.20497868891
B,0.00883173942565918,7246.590610911643
A,0.009244918823242188,6922.721683515577
A,0.009438753128051758,6780.556619262927
A,0.008053779602050781,7946.5795145056245
A,0.008951187133789062,7149.889622842531
A,0.009205818176269531,6952.125142442764
B,0.008691787719726562,7363.272328286153
A,0.009115934371948242,7020.673623643259
B,0.008857011795043945,7225.91337586476
A,0.009013175964355469,7100.7156914612215
A,0.007935762405395508,8064.757578488809
B,0.009153604507446289,6991.781210116427
A,0.005834102630615234,10969.98185533306
A,0.0075244903564453125,8505.559442332065
A,0.007902383804321289,8098.8220244380755
A,0.006562232971191406,9752.777793925301
A,0.007404804229736328,8643.037413870823
A,0.007708311080932617,8302.726670996875
A,0.008166790008544922,7836.616336778186
A,0.007962226867675781,8037.952329620314
A,0.007791042327880859,8214.561968296714
