node,delay,bandwidth
B,0.007918119430541992,8082.727289151185
C,0.008127450942993164,7874.547684003637
C,0.009042501449584961,7077.68755767659
B,0.009216547012329102,6944.032283933052
C,0.008968353271484375,7136.204168438962
A,0.009737014770507812,6572.856415279138
A,0.008186101913452148,7818.128906363769
C,0.008967399597167969,7136.963096883973
B,0.008919715881347656,7175.1164332299795
C,0.008739948272705078,7322.697801298489
B,0.009068727493286133,7057.219444225359
B,0.007861614227294922,8140.821738339298
B,0.008675336837768555,7377.235166405584
B,0.008266925811767578,7741.692795754744
A,0.00789189338684082,8109.587504909217
C,0.007671833038330078,8342.204487538069
B,0.0077550411224365234,8252.696406062656
B,0.008603096008300781,7439.182352289104
C,0.007622480392456055,8396.217071721247
C,0.008988380432128906,7120.3038726790455
C,0.008718252182006836,7340.920939645035
B,0.008024215698242188,7975.8573805562155
C,0.009292364120483398,6887.3753944836435
C,0.005438089370727539,11768.839317813145
C,0.00813603401184082,7866.240468864469
A,0.00794672966003418,8053.627433920375
B,0.009052753448486328,7069.672267579668
C,0.007980823516845703,8019.2225607934515
C,0.008958816528320312,7143.800723866298
C,0.008741617202758789,7321.29976817128
B,0.009070396423339844,7055.920933655767
C,0.009145498275756836,6997.978466591934
B,0.008842706680297852,7237.602955054059
A,0.008060216903686523,7940.232969503358
B,0.008931159973144531,7165.92247730913
B,0.009119272232055664,7018.1038981411275
B,0.008890390396118164,7198.783984553085
B,0.007574796676635742,8449.071669132227
C,0.007170200347900391,8925.831482343552
C,0.008196115493774414,7808.577130057887
C,0.00823521614074707,7771.502156857068
B,0.0026183128356933594,24443.221271171005
C,0.009125232696533203,7013.519778439671
C,0.008431196212768555,7590.856431863813
C,0.009572744369506836,6685.648078503648
C,0.024632692337036133,2598.173156402141
A,0.007982015609741211,8018.0249111383255
C,0.008528709411621094,7504.066197025607
C,0.00937032699584961,6830.071141417739
C,0.00749659538269043,8537.20879050981
C,0.007890701293945312,8110.812666183225
B,0.007471561431884766,8565.813261854617
C,0.008904457092285156,7187.411802506158
B,0.009067058563232422,7058.518432816198
C,0.009124517440795898,7014.069556583314
C,0.009855270385742188,6493.98722663054
A,0.005114316940307617,12513.890075054776
C,0.008934736251831055,7163.054196130754
C,0.00912165641784668,7016.2695313521
B,0.00921010971069336,6948.885736474243
A,0.009434700012207031,6783.469523905792
C,0.008821964263916016,7254.620182692827
C,0.007610321044921875,8409.632080200501
C,0.009047985076904297,7073.398050065876
C,0.00923466682434082,6930.407043089872
B,0.009657859802246094,6626.72696751259
C,0.005491018295288086,11655.39733402805
B,0.007245063781738281,8833.600631828353
C,0.004221439361572266,15160.70574946346
C,0.008850574493408203,7231.169010290394
A,0.008329629898071289,7683.41460342903
C,0.00916433334350586,6983.595816639783
B,0.007358551025390625,8697.3644375324
C,0.006306648254394531,10148.021170421896
C,0.009082317352294922,7046.659736441435
B,0.0069732666015625,9177.908096280087
A,0.009062528610229492,7062.046670700586
B,0.006404399871826172,9993.12992331174
C,0.009020566940307617,7094.897740187657
A,0.00879216194152832,7279.210781788106
C,0.0024268627166748047,26371.495824737205
B,0.007979869842529297,8020.18093815357
C,0.004337310791015625,14755.686895338611
B,0.007737159729003906,8271.769259213608
C,0.00873255729675293,7328.89551423813
C,0.009222269058227539,6939.723792042605
C,0.00891733169555664,7177.034810972676
C,0.009113550186157227,7022.510294310006
B,0.006442546844482422,9933.959588483458
C,0.008792638778686523,7278.816019957158
C,0.0027954578399658203,22894.28196162047
C,0.008406400680541992,7613.2464335347
A,0.008357524871826172,7657.769612597706
B,0.006741762161254883,9493.067015595714
A,0.007905244827270508,8095.890943088941
A,0.007911920547485352,8089.059996986591
A,0.007677316665649414,8336.245955094562
A,0.007647991180419922,8368.21048693809
B,0.0035219192504882812,18171.910100189547
A,0.007635831832885742,8381.536078933399
B,0.0071446895599365234,8957.702005539426
A,0.008044004440307617,7956.2362844186255
A,0.008893013000488281,7196.661018766756
A,0.009173393249511719,6976.6986173198875
B,0.007010698318481445,9128.905152185003
B,0.006903648376464844,9270.460560850946
B,0.0063054561614990234,10149.939728513631
B,0.006660938262939453,9608.255995418427
B,0.00750279426574707,8530.155263910516
B,0.006951570510864258,9206.552663168364
B,0.007606983184814453,8413.322133767942
A,0.009191274642944336,6963.125625794402
B,0.007933378219604492,8067.18124718257
B,0.019484996795654297,3284.578420576071
B,0.007490873336791992,8543.730099621249
B,0.007508277893066406,8523.925314365553
A,0.00418543815612793,15291.111136428368
B,0.006439685821533203,9938.373047019622
B,0.005994558334350586,10676.34952074136
B,0.0067903995513916016,9425.07131069836
B,0.0064983367919921875,9848.673906662752
B,0.005652427673339844,11322.568584444069
A,0.007497549057006836,8536.122873406048
B,0.008792638778686523,7278.816019957158
A,0.008194684982299805,7809.940240318873
B,0.008948087692260742,7152.366203938078
B,0.007570505142211914,8453.8612414575
A,0.009168863296508789,6980.145513170554
A,0.014892816543579102,4297.373825342192
A,0.008799552917480469,7273.096781185651
B,0.009113550186157227,7022.510294310006
B,0.007476329803466797,8560.350022322853
B,0.008353948593139648,7661.047860954936
B,0.007798671722412109,8206.525710791806
B,0.0077245235443115234,8285.300657427699
B,0.007482290267944336,8553.530765063888
B,0.009054183959960938,7068.555298083
A,0.008970022201538086,7134.876431969806
B,0.008187055587768555,7817.218206703748
B,0.008693218231201172,7362.0606658987435
A,0.00884389877319336,7236.627379090958
A,0.008864402770996094,7219.888542227004
B,0.008846282958984375,7234.677015955153
B,0.009088277816772461,7042.03824864241
A,0.007703542709350586,8307.865928012132
B,0.007546901702880859,8480.301257345043
B,0.0090179443359375,7096.961082910321
A,0.007449626922607422,8591.034244383281
A,0.0093536376953125,6842.257748776509
B,0.009363412857055664,6835.114608000407
A,0.009471416473388672,6757.173035291748
A,0.007612466812133789,8407.261611700962
B,0.00801539421081543,7984.635355007585
A,0.008768796920776367,7298.60670491313
A,0.008846282958984375,7234.677015955153
A,0.007999658584594727,8000.341429976455
B,0.008831024169921875,7247.177537796976
A,0.009209394454956055,6949.425427809563
B,0.003996610641479492,16013.568931575493
A,0.008524179458618164,7508.054037423433
B,0.009004354476928711,7107.672200598406
A,0.008953332901000977,7148.17607115277
A,0.008659601211547852,7390.64056606371
A,0.008699655532836914,7356.613116281619
A,0.009271383285522461,6902.961298120194
A,0.010166645050048828,6295.095352000375
A,0.030421018600463867,2103.8085818409813
A,0.009239912033081055,6926.47286801703
