node,delay,bandwidth
B,0.03154134750366211,2029.0826190152236
A,0.020045042037963867,3192.8094677371396
C,0.027771949768066406,2304.483499879812
B,0.007652759552001953,8362.996323758489
C,0.009151220321655273,6993.602792903108
C,0.008399486541748047,7619.513369287539
C,0.010324239730834961,6199.00367180103
B,0.008836746215820312,7242.484783077919
B,0.04062700271606445,1575.306956491121
C,0.009726762771606445,6579.784199818614
C,0.008960723876953125,7142.28011919966
C,0.009659528732299805,6625.582031346415
B,0.009261369705200195,6910.424919552066
B,0.008073091506958008,7927.570243052479
C,0.009213447570800781,6946.3682848566405
A,0.00889444351196289,7195.50356511017
C,0.009095907211303711,7036.131582396268
B,0.009063243865966797,7061.48934603041
C,0.009543895721435547,6705.857007244566
C,0.008767366409301758,7299.797568868464
C,0.008721113204956055,7338.51269854288
C,0.002326488494873047,27509.26993236319
C,0.009258270263671875,6912.738360115369
C,0.008980751037597656,7126.352766273761
C,0.01006317138671875,6359.824109173616
B,0.009509086608886719,6730.404573262461
C,0.009595632553100586,6669.700996347554
B,0.009135961532592773,7005.283436415355
B,0.009145498275756836,6997.978466591934
B,0.008938312530517578,7160.188210189383
B,0.010348081588745117,6184.721240467249
B,0.008822202682495117,7254.424127773424
B,0.009505987167358398,6732.599031877806
C,0.00947260856628418,6756.322669955451
C,0.008847951889038086,7233.312387162836
B,0.008864879608154297,7219.500188263138
C,0.008983612060546875,7124.083227176221
A,0.009134531021118164,7006.380497481273
C,0.008551836013793945,7483.773063090691
A,0.007734060287475586,8275.084188785104
C,0.004068613052368164,15730.17615001465
C,0.008105993270874023,7895.392688020236
C,0.00906062126159668,7063.533300002631
C,0.0020384788513183594,31395.959766081873
C,0.007888555526733398,8113.0188895941
C,0.0073621273040771484,8693.139544674374
C,0.007386922836303711,8663.959461640254
C,0.008483171463012695,7544.348275765155
B,0.0084228515625,7598.376811594203
B,0.00789332389831543,8108.1177998610565
C,0.0021963119506835938,29139.758575770735
C,0.007987022399902344,8012.998686567164
C,0.009233474731445312,6931.301797149349
B,0.007629871368408203,8388.083744765952
C,0.008056163787841797,7944.227759692217
C,0.007716655731201172,8293.748254340975
B,0.007929563522338867,8071.062148591359
C,0.004740476608276367,13500.752200372177
C,0.008027315139770508,7972.777807478689
B,0.006134748458862305,10432.37557809646
C,0.007798194885253906,8207.027516203987
B,0.006525278091430664,9808.011107457341
C,0.005940914154052734,10772.75286941167
C,0.007949590682983398,8050.728968599106
C,0.02520155906677246,2539.525425011589
C,0.00827479362487793,7734.331863889129
C,0.007912397384643555,8088.5725133335345
B,0.007366657257080078,8687.793902517962
C,0.008705377578735352,7351.777613452743
C,0.009395837783813477,6811.526707097363
C,0.009204626083374023,6953.025513507913
C,0.007592201232910156,8429.702801155634
C,0.007738590240478516,8270.240187318997
C,0.008300542831420898,7710.33910670688
C,0.008045196533203125,7955.057373162636
A,0.0066471099853515625,9628.244476327116
C,0.007718324661254883,8291.954900688846
C,0.0076563358306884766,8359.089963566157
B,0.02901458740234375,2205.787010255062
B,0.00646662712097168,9896.967739556834
C,0.008721351623535156,7338.312083105522
C,0.003053426742553711,20960.057468571875
B,0.006132364273071289,10436.431553983126
C,0.00776362419128418,8243.572643798176
C,0.004480600357055664,14283.800138349385
B,0.004699230194091797,13619.251953323186
C,0.007945775985717773,8054.594052870046
B,0.005992889404296875,10679.322724379375
C,0.009193897247314453,6961.139359991702
B,0.0067920684814453125,9422.755405784892
C,0.010370016098022461,6171.639406828371
B,0.006564140319824219,9749.943919802412
C,0.008408308029174805,7611.519437434429
B,0.00661015510559082,9682.072353471596
C,0.007471561431884766,8565.813261854617
C,0.008188009262084961,7816.30771918586
A,0.007733583450317383,8275.594413786725
C,0.007941722869873047,8058.704773341339
C,0.009360790252685547,6837.0295960470685
C,0.007531166076660156,8498.020007597823
B,0.006869077682495117,9317.116934504182
C,0.007536649703979492,8491.836892221063
C,0.006551504135131836,9768.74908111649
C,0.006020784378051758,10629.844216528729
C,0.007801055908203125,8204.01760391198
C,0.008124113082885742,7877.7830080704325
C,0.007635593414306641,8381.797789296197
C,0.007441520690917969,8600.392669486095
C,0.008724689483642578,7335.504618243428
C,0.008358240127563477,7657.114299569273
C,0.010860919952392578,5892.686833208939
C,0.004987001419067383,12833.363101783238
C,0.0027778148651123047,23039.692386919578
